X, P, T, M, alpha, eta, rhou_x, rho, P_tot, T_tot
-0.049, 152011.163931, 306.290709185, 0.16703872463, 5.11170693987e-09, -0.000297108463232, 101.321261388, 1.72890862597, 154980.167084, 307.999941478
-0.0481672240803, 152011.035081, 306.290719369, 0.167038190828, 4.19968554061e-09, -2.02864465178e-05, 101.320755226, 1.72890708489, 154980.018523, 307.999941897
-0.0473344481605, 152010.87155, 306.290733396, 0.167037473802, 3.05555753002e-09, 0.000334639729261, 101.320107888, 1.72890512246, 154979.82822, 307.999942515
-0.0465016722408, 152010.708016, 306.290747423, 0.167036756767, 1.91141489959e-09, 0.000689570440343, 101.31946055, 1.72890315999, 154979.637914, 307.999943132
-0.0456688963211, 152010.544481, 306.290761451, 0.167036039723, 7.67257649017e-10, 0.00104450568682, 101.318813211, 1.72890119751, 154979.447607, 307.99994375
-0.0448361204013, 152010.380944, 306.290775479, 0.167035322669, -3.76914221963e-10, 0.00139944546877, 101.318165873, 1.72889923499, 154979.257296, 307.999944368
-0.0440033444816, 152010.217405, 306.290789507, 0.167034605606, -1.52110071364e-09, 0.00175438978628, 101.317518535, 1.72889727246, 154979.066983, 307.999944986
-0.0431705685619, 152010.053863, 306.290803535, 0.167033888534, -2.66530182628e-09, 0.00210933863945, 101.316871197, 1.72889530989, 154978.876668, 307.999945604
-0.0423377926421, 152009.89032, 306.290817563, 0.167033171453, -3.80951756018e-09, 0.00246429202835, 101.316223859, 1.72889334731, 154978.68635, 307.999946222
-0.0415050167224, 152009.869867, 306.290813683, 0.167033338021, -6.03836645178e-09, 0.00249032559691, 101.31618178, 1.72889313076, 154978.673766, 307.999947168
-0.0406722408027, 152010.079659, 306.290780987, 0.167034926445, -1.00124114115e-08, 0.00198710011252, 101.317113615, 1.72889572376, 154978.947167, 307.999948644
-0.0398394648829, 152010.289448, 306.290748291, 0.167036514841, -1.39863832717e-08, 0.00148388388459, 101.31804545, 1.7288983167, 154979.220564, 307.99995012
-0.0390066889632, 152010.499232, 306.290715596, 0.167038103207, -1.79602820342e-08, 0.000980676912851, 101.318977285, 1.7289009096, 154979.493956, 307.999951596
-0.0381739130435, 152010.709013, 306.290682902, 0.167039691543, -2.19341077013e-08, 0.000477479197062, 101.319909119, 1.72890350245, 154979.767343, 307.999953071
-0.0373411371237, 152010.91879, 306.290650208, 0.167041279851, -2.59078602748e-08, -2.57092630379e-05, 101.320840954, 1.72890609525, 154980.040724, 307.999954547
-0.036508361204, 152011.128563, 306.290617515, 0.167042868129, -2.98815397568e-08, -0.000528888467703, 101.321772789, 1.72890868801, 154980.314101, 307.999956023
-0.0356755852843, 152011.338332, 306.290584822, 0.167044456378, -3.38551461493e-08, -0.00103205841719, 101.322704624, 1.72891128071, 154980.587473, 307.999957498
-0.0348428093645, 152011.068927, 306.290598853, 0.167043493744, -1.1324922397e-08, -0.000477016883359, 101.32165966, 1.72890810382, 154980.283842, 307.999955139
-0.0340100334448, 152010.727125, 306.290619943, 0.16704214572, 1.52098520173e-08, 0.000237904216656, 101.320316065, 1.72890405522, 154979.893036, 307.999952199
-0.0331772575251, 152010.385314, 306.290641034, 0.167040797661, 4.17453301894e-08, 0.000952844277876, 101.318972469, 1.72890000652, 154979.502219, 307.99994926
-0.0323444816054, 152010.043494, 306.290662125, 0.167039449566, 6.82815121473e-08, 0.00166780330105, 101.317628874, 1.72889595771, 154979.111392, 307.99994632
-0.0315117056856, 152009.701665, 306.290683217, 0.167038101435, 9.48183979189e-08, 0.00238278128695, 101.316285278, 1.7288919088, 154978.720554, 307.999943381
-0.0306789297659, 152009.359827, 306.290704309, 0.167036753268, 1.21355987532e-07, 0.00309777823631, 101.314941682, 1.72888785977, 154978.329706, 307.999940441
-0.0298461538462, 152009.19094, 306.290704134, 0.1670364839, 1.31852898013e-07, 0.00341647025359, 101.314336706, 1.72888590668, 154978.154143, 307.999938562
