"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          10, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.07025481e+00, -2.10007478e+00, -2.40775740e+00, -1.43984880e+00, 1.44396701e+00, 5.0000000000, 8.0000000000, 0.0255114834
          11, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.09741166e+00, -2.09604547e+00, -2.40318446e+00, -1.45421316e+00, 1.41874018e+00, 5.0000000000, 8.0000000000, 0.0265367707
          12, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.12423163e+00, -2.09201039e+00, -2.37751434e+00, -1.47040145e+00, 1.39319388e+00, 5.0000000000, 8.0000000000, 0.0275713523
          13, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.14944692e+00, -2.08672562e+00, -2.39931066e+00, -1.48876464e+00, 1.36835045e+00, 5.0000000000, 8.0000000000, 0.0286263347
          14, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.17187908e+00, -2.08186918e+00, -2.40345632e+00, -1.51132834e+00, 1.34535624e+00, 5.0000000000, 8.0000000000, 0.0296780547
          15, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.19084578e+00, -2.07887133e+00, -2.38957211e+00, -1.53664388e+00, 1.32508640e+00, 5.0000000000, 8.0000000000, 0.0307269732
          16, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.20572939e+00, -2.07807894e+00, -2.37030201e+00, -1.56418480e+00, 1.30842271e+00, 5.0000000000, 8.0000000000, 0.0317690253
          17, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.21633419e+00, -2.07928744e+00, -2.35815881e+00, -1.59258199e+00, 1.29589880e+00, 5.0000000000, 8.0000000000, 0.0328052243
          18, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.22299805e+00, -2.08236117e+00, -2.35268861e+00, -1.61922588e+00, 1.28761306e+00, 5.0000000000, 8.0000000000, 0.0338388721
          19, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.22637166e+00, -2.08731095e+00, -2.35119911e+00, -1.64047377e+00, 1.28338557e+00, 5.0000000000, 8.0000000000, 0.0348856608
          20, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.22728965e+00, -2.09376411e+00, -2.35211357e+00, -1.65292090e+00, 1.28277131e+00, 5.0000000000, 8.0000000000, 0.0359220266
          21, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.22684669e+00, -2.10045992e+00, -2.35426705e+00, -1.65530144e+00, 1.28488112e+00, 5.0000000000, 8.0000000000, 0.0369799892
          22, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.22640438e+00, -2.10420640e+00, -2.35526647e+00, -1.64959454e+00, 1.28831454e+00, 5.0000000000, 8.0000000000, 0.0380234599
          23, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.22744145e+00, -2.09879407e+00, -2.35005057e+00, -1.64028867e+00, 1.29132690e+00, 5.0000000000, 8.0000000000, 0.0390294274
          24, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.23132457e+00, -2.07604484e+00, -2.34820773e+00, -1.63225355e+00, 1.29214478e+00, 5.0000000000, 8.0000000000, 0.0401032329
          25, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.23908229e+00, -2.03189779e+00, -2.35551559e+00, -1.62936465e+00, 1.28929165e+00, 5.0000000000, 8.0000000000, 0.0411112905
          26, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.25113816e+00, -1.97211147e+00, -2.36164416e+00, -1.63429106e+00, 1.28188785e+00, 5.0000000000, 8.0000000000, 0.0421702067
          27, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.26712434e+00, -1.90830192e+00, -2.36112474e+00, -1.64825246e+00, 1.26983229e+00, 5.0000000000, 8.0000000000, 0.0432039142
          28, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.28577869e+00, -1.85044993e+00, -2.34603338e+00, -1.67124495e+00, 1.25387728e+00, 5.0000000000, 8.0000000000, 0.0442299326
          29, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.30502964e+00, -1.80400310e+00, -2.33545286e+00, -1.70188004e+00, 1.23555667e+00, 5.0000000000, 8.0000000000, 0.0452736735
          30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.32245075e+00, -1.77080027e+00, -2.32104989e+00, -1.73744116e+00, 1.21687847e+00, 5.0000000000, 8.0000000000, 0.0463343461
          31, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.33568703e+00, -1.75046725e+00, -2.30094644e+00, -1.77401757e+00, 1.20005275e+00, 5.0000000000, 8.0000000000, 0.0473487536
          32, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.34322404e+00, -1.74148150e+00, -2.27623474e+00, -1.80688717e+00, 1.18694712e+00, 5.0000000000, 8.0000000000, 0.0484323144
          33, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.34487917e+00, -1.74178640e+00, -2.24807497e+00, -1.83165877e+00, 1.17860602e+00, 5.0000000000, 8.0000000000, 0.0494449059
          34, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.34174511e+00, -1.74913897e+00, -2.21735657e+00, -1.84580231e+00, 1.17501480e+00, 5.0000000000, 8.0000000000, 0.0505050182
          35, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.33567837e+00, -1.76135412e+00, -2.18449804e+00, -1.84955850e+00, 1.17520948e+00, 5.0000000000, 8.0000000000, 0.0515377680
          36, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.32869792e+00, -1.77649264e+00, -2.15055013e+00, -1.84537188e+00, 1.17764076e+00, 5.0000000000, 8.0000000000, 0.0525694648
          37, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.32251281e+00, -1.79301712e+00, -2.11653712e+00, -1.83666917e+00, 1.18065159e+00, 5.0000000000, 8.0000000000, 0.0536008517
          38, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.31842801e+00, -1.80985955e+00, -2.08405026e+00, -1.82638067e+00, 1.18273717e+00, 5.0000000000, 8.0000000000, 0.0546236078
          39, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.31730854e+00, -1.82639905e+00, -2.05424265e+00, -1.81658598e+00, 1.18272875e+00, 5.0000000000, 8.0000000000, 0.0556866407
          40, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.31960895e+00, -1.84236738e+00, -2.02760646e+00, -1.80925917e+00, 1.17983805e+00, 5.0000000000, 8.0000000000, 0.0566931486
          41, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.32553209e+00, -1.85758264e+00, -2.00454307e+00, -1.80482560e+00, 1.17360708e+00, 5.0000000000, 8.0000000000, 0.0577253898
          42, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.33501511e+00, -1.87180968e+00, -1.98517692e+00, -1.80354466e+00, 1.16389130e+00, 5.0000000000, 8.0000000000, 0.0587536931
          43, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.34777233e+00, -1.88463770e+00, -1.96934718e+00, -1.80528781e+00, 1.15083551e+00, 5.0000000000, 8.0000000000, 0.0597823699
          44, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.36332288e+00, -1.89551653e+00, -1.95668447e+00, -1.80986051e+00, 1.13484436e+00, 5.0000000000, 8.0000000000, 0.0608190020
          45, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.38101657e+00, -1.90390539e+00, -1.94681737e+00, -1.81666098e+00, 1.11657102e+00, 5.0000000000, 8.0000000000, 0.0618724306
          46, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.40005516e+00, -1.90950531e+00, -1.93943511e+00, -1.82485482e+00, 1.09689026e+00, 5.0000000000, 8.0000000000, 0.0628973166
          47, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.41959303e+00, -1.91243863e+00, -1.93424070e+00, -1.83350319e+00, 1.07677679e+00, 5.0000000000, 8.0000000000, 0.0639438430
          48, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.43880015e+00, -1.91325015e+00, -1.93091639e+00, -1.84176152e+00, 1.05721963e+00, 5.0000000000, 8.0000000000, 0.0649420857
          49, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.45697670e+00, -1.91275250e+00, -1.92922972e+00, -1.84878981e+00, 1.03907021e+00, 5.0000000000, 8.0000000000, 0.0659851034
          50, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.47359870e+00, -1.91179000e+00, -1.92897803e+00, -1.85404563e+00, 1.02297118e+00, 5.0000000000, 8.0000000000, 0.0670779387
          51, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.48837226e+00, -1.91103555e+00, -1.92998827e+00, -1.85733522e+00, 1.00928543e+00, 5.0000000000, 8.0000000000, 0.0681149483
          52, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.50127251e+00, -1.91087981e+00, -1.93210802e+00, -1.85882213e+00, 9.98056877e-01, 5.0000000000, 8.0000000000, 0.0691688538
          53, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.51254265e+00, -1.91140605e+00, -1.93520104e+00, -1.85895299e+00, 9.89026564e-01, 5.0000000000, 8.0000000000, 0.0702030897
          54, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.52263863e+00, -1.91242937e+00, -1.93916144e+00, -1.85836675e+00, 9.81704141e-01, 5.0000000000, 8.0000000000, 0.0712152282
          55, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.53216347e+00, -1.91356068e+00, -1.94390932e+00, -1.85778412e+00, 9.75433346e-01, 5.0000000000, 8.0000000000, 0.0722972631
          56, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.54174045e+00, -1.91430060e+00, -1.94938280e+00, -1.85792012e+00, 9.69521511e-01, 5.0000000000, 8.0000000000, 0.0733508468
          57, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.55189239e+00, -1.91414225e+00, -1.95553947e+00, -1.85940684e+00, 9.63360250e-01, 5.0000000000, 8.0000000000, 0.0744166056
          58, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.56293682e+00, -1.91268870e+00, -1.96234589e+00, -1.86273126e+00, 9.56523858e-01, 5.0000000000, 8.0000000000, 0.0754572868
          59, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.57492319e+00, -1.90975838e+00, -1.96977814e+00, -1.86819180e+00, 9.48826359e-01, 5.0000000000, 8.0000000000, 0.0765135447
          60, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.58761834e+00, -1.90545366e+00, -1.97781949e+00, -1.87586133e+00, 9.40333177e-01, 5.0000000000, 8.0000000000, 0.0775574525
          61, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.60054593e+00, -1.90016037e+00, -1.98645643e+00, -1.88557208e+00, 9.31325630e-01, 5.0000000000, 8.0000000000, 0.0786248128
          62, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.61308074e+00, -1.89446930e+00, -1.99566141e+00, -1.89691413e+00, 9.22226032e-01, 5.0000000000, 8.0000000000, 0.0796903292
          63, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.62458270e+00, -1.88904923e+00, -2.00539647e+00, -1.90926024e+00, 9.13496238e-01, 5.0000000000, 8.0000000000, 0.0807411551
          64, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.63455310e+00, -1.88452050e+00, -2.01561608e+00, -1.92182269e+00, 9.05526550e-01, 5.0000000000, 8.0000000000, 0.0818020384
          65, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.64274807e+00, -1.88135910e+00, -2.02627208e+00, -1.93374164e+00, 8.98551310e-01, 5.0000000000, 8.0000000000, 0.0828422626
          66, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.64922370e+00, -1.87985265e+00, -2.03731796e+00, -1.94419560e+00, 8.92610356e-01, 5.0000000000, 8.0000000000, 0.0838687698
          67, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.65429625e+00, -1.88010367e+00, -2.04870458e+00, -1.95250715e+00, 8.87564302e-01, 5.0000000000, 8.0000000000, 0.0849200527
          68, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.65844673e+00, -1.88206273e+00, -2.06039460e+00, -1.95823136e+00, 8.83146216e-01, 5.0000000000, 8.0000000000, 0.0859541257
