X, P, T, M, alpha, eta, rhou_x, rho, P_tot, T_tot
0.0401070234114, 134059.323653, 295.652257026, 0.456653948909, 60.2705998853, 0.571382030103, 122.785607924, 1.57955239345, 153641.857453, 307.999993053
0.0409397993311, 133579.392282, 295.36588719, 0.462148259373, 61.2025874, 0.627946129184, 120.328238827, 1.5754218685, 153563.475974, 307.999993784
0.0417725752508, 133189.32626, 295.123289617, 0.466759371178, 62.1129569363, 0.642061243091, 117.691943926, 1.5721118027, 153514.323912, 307.999996092
0.0426053511706, 133023.304931, 295.034704432, 0.468447147815, 63.3723841129, 0.698466380349, 112.943627764, 1.57062442856, 153469.115541, 307.999993624
0.0434381270903, 133239.564277, 295.225425502, 0.464850234149, 65.1012755018, 0.880628510188, 105.407747377, 1.57216413555, 153404.950785, 307.999993234
0.04427090301, 133574.624282, 295.392053005, 0.461680504962, 65.9927158643, 0.725762634856, 101.482496572, 1.57523051446, 153516.208987, 307.999999125
0.0451036789298, 133559.392545, 295.388407507, 0.461741581005, 66.0031645302, 0.746626948028, 101.452836851, 1.57506888349, 153504.280293, 307.999997181
0.0459364548495, 133503.677501, 295.378487921, 0.461924212055, 65.9727694305, 0.832908870146, 101.58067616, 1.57446389264, 153456.324968, 307.999995139
0.0467692307692, 133555.288449, 295.382197354, 0.461844992124, 66.014964861, 0.735012896516, 101.43827215, 1.57505160419, 153509.142654, 307.999995692
0.047602006689, 133526.375607, 295.376202631, 0.461953281466, 66.0020861475, 0.777087047527, 101.496079551, 1.57474166191, 153485.50656, 307.999991584
0.0484347826087, 133512.003183, 295.371899138, 0.462029234568, 65.9979108043, 0.793614006067, 101.521485318, 1.57459417237, 153475.815129, 307.99998929
0.0492675585284, 133536.655447, 295.372283976, 0.462015095994, 66.0190373258, 0.742187679942, 101.453632614, 1.57488183884, 153503.244172, 307.999990566
0.0501003344482, 133506.827613, 295.367053893, 0.462110580654, 66.0052465, 0.788860654845, 101.508793648, 1.57455712994, 153477.325723, 307.999989663
0.0509331103679, 133509.576353, 295.365002626, 0.462144509677, 66.0100923367, 0.77612908294, 101.498700846, 1.57459986043, 153483.685963, 307.999995726
0.0517658862876, 133514.136501, 295.363541946, 0.46216750307, 66.0163986906, 0.761543517286, 101.481487076, 1.57466078875, 153491.133941, 307.999990274
0.0525986622074, 133494.756274, 295.360574833, 0.462220677074, 66.0098486899, 0.793518666601, 101.505274528, 1.57444721131, 153473.44345, 307.999955955
0.0534314381271, 133504.365826, 295.358958006, 0.462249051847, 66.0154447822, 0.767255841503, 101.494364093, 1.57456892413, 153487.296032, 308.000081773
0.0542642140468, 133500.502617, 295.357768858, 0.462266648755, 66.0165174914, 0.771764498003, 101.490718922, 1.57452918412, 153484.418846, 307.99993807
0.0550969899666, 133491.951388, 295.356581952, 0.462283596534, 66.0150519517, 0.786411034339, 101.493932748, 1.5744341804, 153476.017807, 307.999714135
0.0559297658863, 133500.561555, 295.354539986, 0.462320838983, 66.0162969719, 0.760587557663, 101.500936626, 1.57454693903, 153489.568755, 307.99984512
0.056762541806, 133492.336732, 295.353437765, 0.462391880362, 66.0219617883, 0.775010223495, 101.488901065, 1.57445507405, 153486.153113, 308.002684733
0.0575953177258, 133491.113011, 295.356470723, 0.462198524353, 66.0099369614, 0.787995433767, 101.494056534, 1.57442449087, 153467.701941, 307.995010745
0.0584280936455, 133490.995893, 295.358829182, 0.461994383312, 65.9934092171, 0.795863773057, 101.513731417, 1.57441108552, 153449.877467, 307.986110233
0.0592608695652, 133427.788272, 295.327399438, 0.463680339371, 66.0791605729, 0.825607444972, 101.488245252, 1.57383070789, 153525.971781, 308.048340556
0.0600936454849, 133198.869502, 295.159453986, 0.465772481103, 65.0478997793, 0.747796675759, 105.749595312, 1.57202262978, 153441.252742, 307.986124797
0.0609264214047, 132850.638018, 294.915992908, 0.468619320656, 63.576622627, 0.670931522803, 111.990923796, 1.56920533132, 153283.646955, 307.886114918
0.0617591973244, 132293.050091, 294.56281108, 0.473394159558, 61.7207296091, 0.674108394855, 119.996670045, 1.56449202802, 153053.587707, 307.779589721
0.0625919732441, 131887.939245, 294.347019836, 0.475760099528, 60.5364906532, 0.818837999659, 125.010823277, 1.56084410963, 152789.0406, 307.683530467
