"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          10, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.53700864e+00, -2.59006974e+00, -3.04276210e+00, -1.93369278e+00, 9.75027696e-01, 5.0000000000, 8.0000000000, 0.1134904504
          11, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.55194676e+00, -2.58914179e+00, -3.03015711e+00, -1.94674167e+00, 9.60823447e-01, 5.0000000000, 8.0000000000, 0.1192987720
          12, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.56681442e+00, -2.58881449e+00, -3.02802020e+00, -1.95933510e+00, 9.46516497e-01, 5.0000000000, 8.0000000000, 0.1251618266
          13, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.58184366e+00, -2.58927465e+00, -3.02007876e+00, -1.97122300e+00, 9.32030819e-01, 5.0000000000, 8.0000000000, 0.1301704446
          14, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.59726736e+00, -2.59041906e+00, -3.01163368e+00, -1.98247130e+00, 9.17238535e-01, 5.0000000000, 8.0000000000, 0.1350938559
          15, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.61332474e+00, -2.59232153e+00, -2.99909921e+00, -1.99310659e+00, 9.01954627e-01, 5.0000000000, 8.0000000000, 0.1399652044
          16, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.63008211e+00, -2.59485876e+00, -2.99390097e+00, -2.00294646e+00, 8.86102850e-01, 5.0000000000, 8.0000000000, 0.1447554986
          17, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.64732481e+00, -2.59784114e+00, -2.98757640e+00, -2.01232003e+00, 8.69827161e-01, 5.0000000000, 8.0000000000, 0.1495548884
          18, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.66460452e+00, -2.60092761e+00, -2.98347765e+00, -2.02154916e+00, 8.53479982e-01, 5.0000000000, 8.0000000000, 0.1544628501
          19, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.68128640e+00, -2.60392208e+00, -2.98495397e+00, -2.03103913e+00, 8.37579948e-01, 5.0000000000, 8.0000000000, 0.1595465779
          20, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.69674791e+00, -2.60639405e+00, -2.97867167e+00, -2.04200335e+00, 8.22684487e-01, 5.0000000000, 8.0000000000, 0.1649075230
          21, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.71071836e+00, -2.60845827e+00, -2.97408781e+00, -2.05457974e+00, 8.09056704e-01, 5.0000000000, 8.0000000000, 0.1702883204
          22, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.72317363e+00, -2.61062233e+00, -2.96497727e+00, -2.06834433e+00, 7.96732015e-01, 5.0000000000, 8.0000000000, 0.1752723416
          23, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.73412695e+00, -2.61307115e+00, -2.95774748e+00, -2.08305317e+00, 7.85700913e-01, 5.0000000000, 8.0000000000, 0.1801884174
          24, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.74353087e+00, -2.61579351e+00, -2.94614766e+00, -2.09879636e+00, 7.75994838e-01, 5.0000000000, 8.0000000000, 0.1853220701
          25, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.75130251e+00, -2.61884605e+00, -2.93309928e+00, -2.11538302e+00, 7.67679082e-01, 5.0000000000, 8.0000000000, 0.1905699929
          26, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.75721429e+00, -2.62224843e+00, -2.91986836e+00, -2.13256944e+00, 7.60962327e-01, 5.0000000000, 8.0000000000, 0.1954439998
          27, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.76095682e+00, -2.62602364e+00, -2.90522870e+00, -2.14996627e+00, 7.56170593e-01, 5.0000000000, 8.0000000000, 0.2003881892
          28, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.76230033e+00, -2.63022192e+00, -2.88649820e+00, -2.16693411e+00, 7.53627953e-01, 5.0000000000, 8.0000000000, 0.2052910964
          29, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.76126883e+00, -2.63483197e+00, -2.87651165e+00, -2.18243099e+00, 7.53494443e-01, 5.0000000000, 8.0000000000, 0.2101340175
          30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.75825948e+00, -2.63990097e+00, -2.86821148e+00, -2.19503685e+00, 7.55614099e-01, 5.0000000000, 8.0000000000, 0.2153603951
          31, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.75402086e+00, -2.64542585e+00, -2.85811994e+00, -2.20325073e+00, 7.59471382e-01, 5.0000000000, 8.0000000000, 0.2207106511
          32, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.74948460e+00, -2.65144926e+00, -2.84664648e+00, -2.20605158e+00, 7.64287285e-01, 5.0000000000, 8.0000000000, 0.2253482938
          33, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.74556632e+00, -2.65776560e+00, -2.83632576e+00, -2.20308738e+00, 7.69186712e-01, 5.0000000000, 8.0000000000, 0.2300384998
          34, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.74302274e+00, -2.66413366e+00, -2.82827245e+00, -2.19514674e+00, 7.73361546e-01, 5.0000000000, 8.0000000000, 0.2346855601
          35, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.74235857e+00, -2.66996966e+00, -2.82442424e+00, -2.18389040e+00, 7.76193133e-01, 5.0000000000, 8.0000000000, 0.2392973463
          36, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.74384172e+00, -2.67423568e+00, -2.82131254e+00, -2.17138458e+00, 7.77271251e-01, 5.0000000000, 8.0000000000, 0.2439005772
          37, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.74755436e+00, -2.67517233e+00, -2.81939940e+00, -2.15948875e+00, 7.76366620e-01, 5.0000000000, 8.0000000000, 0.2485034585
          38, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.75343631e+00, -2.67014117e+00, -2.81978837e+00, -2.14980635e+00, 7.73392761e-01, 5.0000000000, 8.0000000000, 0.2531002084
          39, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.76135340e+00, -2.65614849e+00, -2.81917765e+00, -2.14348405e+00, 7.68342321e-01, 5.0000000000, 8.0000000000, 0.2577059348
          40, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.77114383e+00, -2.63107204e+00, -2.81788845e+00, -2.14126970e+00, 7.61250709e-01, 5.0000000000, 8.0000000000, 0.2623034795
          41, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.78264495e+00, -2.59517115e+00, -2.81694528e+00, -2.14364118e+00, 7.52174673e-01, 5.0000000000, 8.0000000000, 0.2671156526
          42, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.79570986e+00, -2.55138552e+00, -2.81752475e+00, -2.15084174e+00, 7.41181531e-01, 5.0000000000, 8.0000000000, 0.2718067169
          43, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.81020067e+00, -2.50414369e+00, -2.81879514e+00, -2.16285124e+00, 7.28354174e-01, 5.0000000000, 8.0000000000, 0.2764154394
          44, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.82594387e+00, -2.45767209e+00, -2.82112290e+00, -2.17945986e+00, 7.13822387e-01, 5.0000000000, 8.0000000000, 0.2811110099
          45, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.84267221e+00, -2.41508294e+00, -2.82251400e+00, -2.20019122e+00, 6.97797534e-01, 5.0000000000, 8.0000000000, 0.2857951164
          46, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.85994928e+00, -2.37823407e+00, -2.82214124e+00, -2.22432214e+00, 6.80623000e-01, 5.0000000000, 8.0000000000, 0.2903968533
          47, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.87712709e+00, -2.34798617e+00, -2.82116134e+00, -2.25084909e+00, 6.62806835e-01, 5.0000000000, 8.0000000000, 0.2951572061
          48, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.89335771e+00, -2.32452629e+00, -2.81907562e+00, -2.27849869e+00, 6.45026782e-01, 5.0000000000, 8.0000000000, 0.2998412331
          49, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.90764526e+00, -2.30762117e+00, -2.81586298e+00, -2.30585650e+00, 6.28116642e-01, 5.0000000000, 8.0000000000, 0.3045088649
          50, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.91898286e+00, -2.29678367e+00, -2.81143038e+00, -2.33145404e+00, 6.12999220e-01, 5.0000000000, 8.0000000000, 0.3092124303
          51, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.92653151e+00, -2.29137529e+00, -2.80516692e+00, -2.35383554e+00, 6.00580995e-01, 5.0000000000, 8.0000000000, 0.3139411807
          52, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.92978135e+00, -2.29066788e+00, -2.79627990e+00, -2.37196465e+00, 5.91627458e-01, 5.0000000000, 8.0000000000, 0.3185382525
          53, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.92865704e+00, -2.29388844e+00, -2.78311076e+00, -2.38530713e+00, 5.86639300e-01, 5.0000000000, 8.0000000000, 0.3231531898
          54, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.92355658e+00, -2.30023240e+00, -2.76653393e+00, -2.39380574e+00, 5.85731437e-01, 5.0000000000, 8.0000000000, 0.3276607275
          55, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.91527949e+00, -2.30890794e+00, -2.74623818e+00, -2.39782759e+00, 5.88583667e-01, 5.0000000000, 8.0000000000, 0.3320729613
          56, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.90485355e+00, -2.31914787e+00, -2.72268390e+00, -2.39780221e+00, 5.94512496e-01, 5.0000000000, 8.0000000000, 0.3366100351
          57, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.89335031e+00, -2.33025733e+00, -2.69679629e+00, -2.39436340e+00, 6.02605196e-01, 5.0000000000, 8.0000000000, 0.3414977868
          58, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.88178945e+00, -2.34164741e+00, -2.66945085e+00, -2.38821246e+00, 6.11840472e-01, 5.0000000000, 8.0000000000, 0.3461938898
          59, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.87099923e+00, -2.35285602e+00, -2.64158424e+00, -2.38002874e+00, 6.21281572e-01, 5.0000000000, 8.0000000000, 0.3509424448
          60, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.86159121e+00, -2.36357130e+00, -2.61401647e+00, -2.37053804e+00, 6.30158459e-01, 5.0000000000, 8.0000000000, 0.3557172616
          61, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.85398481e+00, -2.37363068e+00, -2.58747238e+00, -2.36039412e+00, 6.37887558e-01, 5.0000000000, 8.0000000000, 0.3606144190
          62, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.84841483e+00, -2.38302699e+00, -2.56246220e+00, -2.35033528e+00, 6.44082793e-01, 5.0000000000, 8.0000000000, 0.3653159102
          63, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.84504059e+00, -2.39186091e+00, -2.53937448e+00, -2.34084268e+00, 6.48461738e-01, 5.0000000000, 8.0000000000, 0.3700004578
          64, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.84394020e+00, -2.40031411e+00, -2.51844442e+00, -2.33233007e+00, 6.50843115e-01, 5.0000000000, 8.0000000000, 0.3746440093
          65, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.84513059e+00, -2.40860771e+00, -2.49974627e+00, -2.32519037e+00, 6.51117680e-01, 5.0000000000, 8.0000000000, 0.3792973200
          66, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.84860605e+00, -2.41695222e+00, -2.48329245e+00, -2.31964478e+00, 6.49207065e-01, 5.0000000000, 8.0000000000, 0.3842600266
          67, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.85433258e+00, -2.42550681e+00, -2.46904849e+00, -2.31585128e+00, 6.45061662e-01, 5.0000000000, 8.0000000000, 0.3887822866
          68, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.86223771e+00, -2.43434647e+00, -2.45693250e+00, -2.31393433e+00, 6.38667175e-01, 5.0000000000, 8.0000000000, 0.3931911429
