X, P, T, M, alpha, eta, rhou_x, rho, P_tot, T_tot
-0.049, 151995.220395, 306.281931041, 0.167472162505, 4.78915917605e-12, -0.00013752605833, 101.574923981, 1.72877658151, 154979.339696, 307.999996825
-0.0481672240803, 151995.265574, 306.281921845, 0.16747258782, 5.14328914376e-12, -0.000252933643724, 101.57513504, 1.7287771838, 154979.402185, 307.999997048
-0.0473344481605, 151995.310752, 306.281912649, 0.167473013133, 5.49741763981e-12, -0.000368340749516, 101.575346099, 1.72877778608, 154979.464675, 307.99999727
-0.0465016722408, 151995.287936, 306.28191176, 0.167473086777, 6.59603409052e-12, -0.000328071167326, 101.575286396, 1.72877757518, 154979.445715, 307.999998868
-0.0456688963211, 151995.210291, 306.281917569, 0.167472876841, 8.29500311683e-12, -0.000162265693877, 101.575008354, 1.72877670853, 154979.361074, 308.000001577
-0.0448361204013, 151995.132645, 306.281923379, 0.167472666904, 9.99398144438e-12, 3.54068729732e-06, 101.574730312, 1.72877584188, 154979.276432, 308.000004286
-0.0440033444816, 151995.054999, 306.281929188, 0.167472456966, 1.16929690732e-11, 0.000169347976203, 101.57445227, 1.72877497523, 154979.191791, 308.000006994
-0.0431705685619, 151995.09207, 306.281918089, 0.167472941028, 1.08440946077e-11, 6.30576084447e-05, 101.574647926, 1.72877543925, 154979.24916, 308.000007201
-0.0423377926421, 151995.17012, 306.281900949, 0.167473672994, 9.08509273205e-12, -0.000140429243511, 101.575012795, 1.7287763786, 154979.357258, 308.000006513
-0.0415050167224, 151995.248168, 306.28188381, 0.167474404954, 7.32610349346e-12, -0.000343914633576, 101.575377664, 1.72877731795, 154979.465355, 308.000005826
-0.0406722408027, 151995.30438, 306.281868921, 0.16747502013, 5.73942202431e-12, -0.000498773867693, 101.575653041, 1.72877800021, 154979.547108, 308.000005051
-0.0398394648829, 151995.176085, 306.281873042, 0.167474648579, 5.60855142358e-12, -0.000242777269054, 101.575172257, 1.7287765102, 154979.406269, 308.000003541
-0.0390066889632, 151995.047789, 306.281877162, 0.167474277024, 5.47767958395e-12, 1.32217530057e-05, 101.574691472, 1.72877502018, 154979.26543, 308.00000203
-0.0381739130435, 151994.919491, 306.281881283, 0.167473905465, 5.3468065054e-12, 0.000269223198521, 101.574210688, 1.72877353015, 154979.124589, 308.00000052
-0.0373411371237, 151994.964033, 306.281862974, 0.167474587279, 5.57510496187e-12, 0.000125254440855, 101.574455047, 1.7287741228, 154979.197931, 307.999998333
-0.036508361204, 151995.100537, 306.281832732, 0.167475829548, 5.99450365925e-12, -0.000231523337539, 101.575085232, 1.72877582357, 154979.385233, 307.999995786
-0.0356755852843, 151995.237039, 306.28180249, 0.167477071801, 6.41389715265e-12, -0.000588296688968, 101.575715418, 1.72877752432, 154979.572532, 307.999993238
-0.0348428093645, 151995.241332, 306.281789808, 0.167477606786, 5.88291697424e-12, -0.000637754360323, 101.575807374, 1.72877764558, 154979.600285, 307.999994095
-0.0340100334448, 151995.020329, 306.281807049, 0.167476936543, 3.73241138666e-12, -0.000163523712284, 101.574982148, 1.72877507527, 154979.356159, 308.000000753
-0.0331772575251, 151994.799322, 306.28182429, 0.167476266291, 1.58187085607e-12, 0.000310714641408, 101.574156921, 1.72877250491, 154979.11203, 308.000007412
-0.0323444816054, 151994.690359, 306.281825537, 0.167476277009, 1.12131123297e-12, 0.000520897420066, 101.573805929, 1.72877128945, 154979.006742, 308.000012168
-0.0315117056856, 151994.917932, 306.281778744, 0.167478333072, 5.73675643319e-12, -6.20414442821e-05, 101.574879331, 1.72877414358, 154979.31848, 308.000011211
-0.0306789297659, 151995.1455, 306.281731952, 0.167480389092, 1.03521040861e-11, -0.000644967988237, 101.575952733, 1.72877699764, 154979.630211, 308.000010254
-0.0298461538462, 151995.204495, 306.281703498, 0.167481510016, 1.28525624424e-11, -0.000849345946735, 101.576320255, 1.72877781908, 154979.737073, 308.000008773
