"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          36, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.26913931e+00, -2.89987996e+00, -2.69099995e+00, -2.75395931e+00, 1.94924863e-01, 5.0000000000, 8.0000000000, 0.0234664520
          37, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.32113317e+00, -2.89381559e+00, -2.66823442e+00, -2.74941724e+00, 1.42880822e-01, 5.0000000000, 8.0000000000, 0.0240649581
          38, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.36687495e+00, -2.88773534e+00, -2.65448566e+00, -2.74494934e+00, 9.70890750e-02, 5.0000000000, 8.0000000000, 0.0246542295
          39, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.39636756e+00, -2.88176833e+00, -2.64942110e+00, -2.74069495e+00, 6.75938415e-02, 5.0000000000, 8.0000000000, 0.0252242327
          40, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.40323994e+00, -2.87611226e+00, -2.65224160e+00, -2.73561037e+00, 6.08402349e-02, 5.0000000000, 8.0000000000, 0.0258435408
          41, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.39026429e+00, -2.87096112e+00, -2.66191323e+00, -2.72908583e+00, 7.40526261e-02, 5.0000000000, 8.0000000000, 0.0264597456
          42, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.36611352e+00, -2.86649102e+00, -2.67724939e+00, -2.72075211e+00, 9.85027008e-02, 5.0000000000, 8.0000000000, 0.0270689964
          43, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.33900878e+00, -2.86283878e+00, -2.69703437e+00, -2.71033835e+00, 1.25920262e-01, 5.0000000000, 8.0000000000, 0.0276533445
          44, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.31392693e+00, -2.86008987e+00, -2.72002945e+00, -2.69783847e+00, 1.51302461e-01, 5.0000000000, 8.0000000000, 0.0282429536
          45, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.29315888e+00, -2.85828648e+00, -2.74502856e+00, -2.68332747e+00, 1.72352829e-01, 5.0000000000, 8.0000000000, 0.0288295746
          46, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.27745178e+00, -2.85742146e+00, -2.77089979e+00, -2.66714592e+00, 1.88319066e-01, 5.0000000000, 8.0000000000, 0.0294360757
          47, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.26692797e+00, -2.85745788e+00, -2.79660862e+00, -2.64966242e+00, 1.99072571e-01, 5.0000000000, 8.0000000000, 0.0300400734
          48, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.26161558e+00, -2.85833895e+00, -2.82116325e+00, -2.63125170e+00, 2.04576551e-01, 5.0000000000, 8.0000000000, 0.0306291064
          49, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.26169398e+00, -2.85999488e+00, -2.84352483e+00, -2.61230433e+00, 2.04640912e-01, 5.0000000000, 8.0000000000, 0.0312023163
          50, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.26758396e+00, -2.86234602e+00, -2.86254323e+00, -2.59324971e+00, 1.98831126e-01, 5.0000000000, 8.0000000000, 0.0317740560
          51, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.27995856e+00, -2.86530323e+00, -2.87700548e+00, -2.57456973e+00, 1.86453960e-01, 5.0000000000, 8.0000000000, 0.0323717276
          52, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.29972194e+00, -2.86876485e+00, -2.88587049e+00, -2.55679316e+00, 1.66570479e-01, 5.0000000000, 8.0000000000, 0.0329367399
          53, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.32796832e+00, -2.87261232e+00, -2.88863297e+00, -2.54047095e+00, 1.38022963e-01, 5.0000000000, 8.0000000000, 0.0335362514
          54, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.36590837e+00, -2.87671580e+00, -2.88562643e+00, -2.52614870e+00, 9.94899105e-02, 5.0000000000, 8.0000000000, 0.0341420253
          55, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.41471692e+00, -2.88092928e+00, -2.87802752e+00, -2.51433351e+00, 4.95774545e-02, 5.0000000000, 8.0000000000, 0.0347266952
          56, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.47496316e+00, -2.88509808e+00, -2.86757846e+00, -2.50546915e+00, -1.27112143e-02, 5.0000000000, 8.0000000000, 0.0352850715
          57, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.54485492e+00, -2.88906921e+00, -2.85616910e+00, -2.49992350e+00, -8.63623501e-02, 5.0000000000, 8.0000000000, 0.0359076420
          58, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.61558206e+00, -2.89270327e+00, -2.84549080e+00, -2.49798415e+00, -1.63518352e-01, 5.0000000000, 8.0000000000, 0.0365045389
          59, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.66428184e+00, -2.89588709e+00, -2.83686583e+00, -2.49985900e+00, -2.20375136e-01, 5.0000000000, 8.0000000000, 0.0370816509
          60, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.66214940e+00, -2.89854515e+00, -2.83122507e+00, -2.50567843e+00, -2.22387236e-01, 5.0000000000, 8.0000000000, 0.0376427015
          61, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.60992532e+00, -2.90064414e+00, -2.82915962e+00, -2.51549921e+00, -1.67426173e-01, 5.0000000000, 8.0000000000, 0.0382181327
          62, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.53671328e+00, -2.90219519e+00, -2.83099058e+00, -2.52929982e+00, -8.91784290e-02, 5.0000000000, 8.0000000000, 0.0388201873
