"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          42, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.63035014e+00, -2.04109499e+00, -2.51231477e+00, -2.12310274e+00, 8.88381787e-01, 5.0000000000, 8.0000000000, 0.1021532218
          43, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.62518275e+00, -2.05062301e+00, -2.48713625e+00, -2.12720764e+00, 8.87943260e-01, 5.0000000000, 8.0000000000, 0.1041758855
          44, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.61807489e+00, -2.06265099e+00, -2.45979887e+00, -2.12449121e+00, 8.90429124e-01, 5.0000000000, 8.0000000000, 0.1061559598
          45, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.61039348e+00, -2.07608731e+00, -2.43113286e+00, -2.11713372e+00, 8.94622841e-01, 5.0000000000, 8.0000000000, 0.1081308683
          46, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.60326427e+00, -2.09007656e+00, -2.40196183e+00, -2.10745844e+00, 8.99321477e-01, 5.0000000000, 8.0000000000, 0.1101270040
          47, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.59756102e+00, -2.10402079e+00, -2.37330533e+00, -2.09716369e+00, 9.03463796e-01, 5.0000000000, 8.0000000000, 0.1121263901
          48, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.59391750e+00, -2.11758905e+00, -2.34635357e+00, -2.08750828e+00, 9.06185586e-01, 5.0000000000, 8.0000000000, 0.1141657551
          49, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.59271831e+00, -2.13069506e+00, -2.32163452e+00, -2.07978922e+00, 9.06862670e-01, 5.0000000000, 8.0000000000, 0.1160808245
          50, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.59423431e+00, -2.14335679e+00, -2.29949483e+00, -2.07434756e+00, 9.05035184e-01, 5.0000000000, 8.0000000000, 0.1181116819
          51, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.59854136e+00, -2.15560319e+00, -2.28019598e+00, -2.07138565e+00, 9.00470377e-01, 5.0000000000, 8.0000000000, 0.1200465520
          52, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.60560550e+00, -2.16738834e+00, -2.26377122e+00, -2.07096010e+00, 8.93077597e-01, 5.0000000000, 8.0000000000, 0.1219803532
          53, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.61528416e+00, -2.17852563e+00, -2.25009707e+00, -2.07298378e+00, 8.82908454e-01, 5.0000000000, 8.0000000000, 0.1239890933
          54, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.62733037e+00, -2.18868864e+00, -2.23892393e+00, -2.07735037e+00, 8.70150721e-01, 5.0000000000, 8.0000000000, 0.1259403110
          55, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.64137967e+00, -2.19744932e+00, -2.22998613e+00, -2.08374676e+00, 8.55153268e-01, 5.0000000000, 8.0000000000, 0.1279570063
          56, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.65695368e+00, -2.20439347e+00, -2.22304443e+00, -2.09172042e+00, 8.38425536e-01, 5.0000000000, 8.0000000000, 0.1299329162
          57, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.67350013e+00, -2.20925708e+00, -2.21786764e+00, -2.10075279e+00, 8.20596827e-01, 5.0000000000, 8.0000000000, 0.1319465439
          58, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.69043082e+00, -2.21202395e+00, -2.21423704e+00, -2.11024433e+00, 8.02374815e-01, 5.0000000000, 8.0000000000, 0.1338674506
          59, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.70717644e+00, -2.21295512e+00, -2.21196802e+00, -2.11953245e+00, 7.84474607e-01, 5.0000000000, 8.0000000000, 0.1357790589
          60, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.72322189e+00, -2.21253164e+00, -2.21089900e+00, -2.12799785e+00, 7.67563862e-01, 5.0000000000, 8.0000000000, 0.1378107826
          61, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.73814639e+00, -2.21134075e+00, -2.21088581e+00, -2.13512540e+00, 7.52197110e-01, 5.0000000000, 8.0000000000, 0.1398664196
          62, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.75165678e+00, -2.20995593e+00, -2.21180419e+00, -2.14056304e+00, 7.38762182e-01, 5.0000000000, 8.0000000000, 0.1419244965
          63, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.76360707e+00, -2.20883954e+00, -2.21354828e+00, -2.14415898e+00, 7.27449627e-01, 5.0000000000, 8.0000000000, 0.1438742439
          64, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.77400796e+00, -2.20828740e+00, -2.21602415e+00, -2.14596022e+00, 7.18249230e-01, 5.0000000000, 8.0000000000, 0.1458757838
          65, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.78302747e+00, -2.20841480e+00, -2.21915683e+00, -2.14619044e+00, 7.10961676e-01, 5.0000000000, 8.0000000000, 0.1478216370
          66, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.79097452e+00, -2.20917074e+00, -2.22288015e+00, -2.14521155e+00, 7.05229817e-01, 5.0000000000, 8.0000000000, 0.1498324394
          67, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.79826646e+00, -2.21036466e+00, -2.22714098e+00, -2.14348061e+00, 7.00583870e-01, 5.0000000000, 8.0000000000, 0.1518456260
          68, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.80538129e+00, -2.21170424e+00, -2.23189398e+00, -2.14150740e+00, 6.96493785e-01, 5.0000000000, 8.0000000000, 0.1538439473
