"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          18, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.54131846e+00, -2.53262307e+00, -2.81252299e+00, -1.89162031e+00, 9.80000941e-01, 5.0000000000, 8.0000000000, 0.0737380346
          19, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.55855647e+00, -2.52998217e+00, -2.80847590e+00, -1.90330081e+00, 9.63228288e-01, 5.0000000000, 8.0000000000, 0.0764727434
          20, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.57541109e+00, -2.52825596e+00, -2.80112656e+00, -1.91635332e+00, 9.46432521e-01, 5.0000000000, 8.0000000000, 0.0793032686
          21, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.59145149e+00, -2.52763885e+00, -2.79027563e+00, -1.93091266e+00, 9.30042003e-01, 5.0000000000, 8.0000000000, 0.0820271254
          22, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.60630979e+00, -2.52801075e+00, -2.77857393e+00, -1.94716255e+00, 9.14454333e-01, 5.0000000000, 8.0000000000, 0.0848224521
          23, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.61980884e+00, -2.52922456e+00, -2.76940677e+00, -1.96517898e+00, 8.99918785e-01, 5.0000000000, 8.0000000000, 0.0875707348
          24, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.63201371e+00, -2.53116988e+00, -2.76381980e+00, -1.98482565e+00, 8.86477606e-01, 5.0000000000, 8.0000000000, 0.0903496782
          25, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.64313896e+00, -2.53377821e+00, -2.76080353e+00, -2.00572207e+00, 8.74030200e-01, 5.0000000000, 8.0000000000, 0.0930524230
          26, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.65338964e+00, -2.53705841e+00, -2.75916010e+00, -2.02718884e+00, 8.62471622e-01, 5.0000000000, 8.0000000000, 0.0957324505
          27, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.66282206e+00, -2.54104181e+00, -2.75841414e+00, -2.04819637e+00, 8.51829939e-01, 5.0000000000, 8.0000000000, 0.0984841108
          28, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.67127066e+00, -2.54571611e+00, -2.75913837e+00, -2.06734214e+00, 8.42352177e-01, 5.0000000000, 8.0000000000, 0.1012562116
          29, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.67834641e+00, -2.55100862e+00, -2.76170428e+00, -2.08297361e+00, 8.34522105e-01, 5.0000000000, 8.0000000000, 0.1039744417
          30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.68352018e+00, -2.55676501e+00, -2.76578844e+00, -2.09351360e+00, 8.28985571e-01, 5.0000000000, 8.0000000000, 0.1066884200
          31, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.68628252e+00, -2.56263348e+00, -2.77006105e+00, -2.09794087e+00, 8.26376376e-01, 5.0000000000, 8.0000000000, 0.1094999512
          32, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.68635120e+00, -2.56796836e+00, -2.77253274e+00, -2.09624837e+00, 8.27077861e-01, 5.0000000000, 8.0000000000, 0.1122603496
          33, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.68385411e+00, -2.57154716e+00, -2.77591508e+00, -2.08952420e+00, 8.31002462e-01, 5.0000000000, 8.0000000000, 0.1150578062
          34, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.67941981e+00, -2.57133418e+00, -2.78642461e+00, -2.07969611e+00, 8.37486025e-01, 5.0000000000, 8.0000000000, 0.1178115924
          35, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.67414140e+00, -2.56458664e+00, -2.79848392e+00, -2.06894587e+00, 8.45349684e-01, 5.0000000000, 8.0000000000, 0.1205179254
          36, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.66931393e+00, -2.54845908e+00, -2.80825122e+00, -2.05933729e+00, 8.53171517e-01, 5.0000000000, 8.0000000000, 0.1233062983
          37, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.66621995e+00, -2.52128033e+00, -2.81396245e+00, -2.05254767e+00, 8.59529947e-01, 5.0000000000, 8.0000000000, 0.1261332115
          38, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.66595407e+00, -2.48379035e+00, -2.81494790e+00, -2.04981475e+00, 8.63195966e-01, 5.0000000000, 8.0000000000, 0.1289673805
          39, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.66929451e+00, -2.43913773e+00, -2.81139183e+00, -2.05195512e+00, 8.63261470e-01, 5.0000000000, 8.0000000000, 0.1317235510
          40, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.67662657e+00, -2.39159901e+00, -2.80400849e+00, -2.05942530e+00, 8.59202226e-01, 5.0000000000, 8.0000000000, 0.1345292807
          41, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.68790412e+00, -2.34517598e+00, -2.79349714e+00, -2.07237916e+00, 8.50897237e-01, 5.0000000000, 8.0000000000, 0.1372261167
          42, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.70263306e+00, -2.30285638e+00, -2.78087759e+00, -2.09065614e+00, 8.38628967e-01, 5.0000000000, 8.0000000000, 0.1399275104
          43, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.71988063e+00, -2.26652848e+00, -2.76735377e+00, -2.11372882e+00, 8.23067921e-01, 5.0000000000, 8.0000000000, 0.1426194708
          44, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.73832005e+00, -2.23717941e+00, -2.75389576e+00, -2.14063594e+00, 8.05239407e-01, 5.0000000000, 8.0000000000, 0.1453641057
          45, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.75633849e+00, -2.21512503e+00, -2.74100039e+00, -2.16991711e+00, 7.86461483e-01, 5.0000000000, 8.0000000000, 0.1481737137
          46, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.77224009e+00, -2.20020310e+00, -2.72847514e+00, -2.19960996e+00, 7.68229011e-01, 5.0000000000, 8.0000000000, 0.1509212454
          47, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.78453105e+00, -2.19191734e+00, -2.71569622e+00, -2.22741435e+00, 7.52038081e-01, 5.0000000000, 8.0000000000, 0.1537012140
          48, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.79221842e+00, -2.18953560e+00, -2.70245338e+00, -2.25097654e+00, 7.39164355e-01, 5.0000000000, 8.0000000000, 0.1565362453
          49, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.79501234e+00, -2.19216199e+00, -2.68822415e+00, -2.26832245e+00, 7.30441013e-01, 5.0000000000, 8.0000000000, 0.1592410763
          50, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.79333033e+00, -2.19880598e+00, -2.67202199e+00, -2.27840321e+00, 7.26116176e-01, 5.0000000000, 8.0000000000, 0.1619452198
          51, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.78811029e+00, -2.20844111e+00, -2.65313496e+00, -2.28131844e+00, 7.25851056e-01, 5.0000000000, 8.0000000000, 0.1647107124
          52, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.78052435e+00, -2.22006575e+00, -2.63138911e+00, -2.27816861e+00, 7.28864916e-01, 5.0000000000, 8.0000000000, 0.1674114068
          53, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.77174302e+00, -2.23276704e+00, -2.60711425e+00, -2.27052612e+00, 7.34141082e-01, 5.0000000000, 8.0000000000, 0.1701469223
          54, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.76281841e+00, -2.24580223e+00, -2.58128962e+00, -2.26039921e+00, 7.40583896e-01, 5.0000000000, 8.0000000000, 0.1729237715
          55, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.75456485e+00, -2.25863050e+00, -2.55468402e+00, -2.24945141e+00, 7.47214571e-01, 5.0000000000, 8.0000000000, 0.1756396929
          56, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.74758626e+00, -2.27091569e+00, -2.52800426e+00, -2.23872846e+00, 7.53233497e-01, 5.0000000000, 8.0000000000, 0.1784348885
          57, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.74233103e+00, -2.28250810e+00, -2.50240682e+00, -2.22884875e+00, 7.58003957e-01, 5.0000000000, 8.0000000000, 0.1812012553
          58, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.73908634e+00, -2.29347522e+00, -2.47858467e+00, -2.22074234e+00, 7.61048759e-01, 5.0000000000, 8.0000000000, 0.1839497526
          59, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.73805786e+00, -2.30397661e+00, -2.45681686e+00, -2.21473882e+00, 7.62013120e-01, 5.0000000000, 8.0000000000, 0.1867326140
          60, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.73935289e+00, -2.31418512e+00, -2.43741143e+00, -2.21087092e+00, 7.60675880e-01, 5.0000000000, 8.0000000000, 0.1895605723
          61, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.74299705e+00, -2.32424311e+00, -2.42050778e+00, -2.20919387e+00, 7.56915815e-01, 5.0000000000, 8.0000000000, 0.1923035940
          62, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.74896621e+00, -2.33419896e+00, -2.40609709e+00, -2.20967886e+00, 7.50679304e-01, 5.0000000000, 8.0000000000, 0.1951041540
          63, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.75717835e+00, -2.34397080e+00, -2.39405571e+00, -2.21225666e+00, 7.41985352e-01, 5.0000000000, 8.0000000000, 0.1978171587
          64, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.76748568e+00, -2.35333719e+00, -2.38417685e+00, -2.21685018e+00, 7.30934156e-01, 5.0000000000, 8.0000000000, 0.2007284204
          65, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.77965426e+00, -2.36194967e+00, -2.37623709e+00, -2.22326265e+00, 7.17735646e-01, 5.0000000000, 8.0000000000, 0.2034451048
          66, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.79335934e+00, -2.36939671e+00, -2.37002366e+00, -2.23124195e+00, 7.02717747e-01, 5.0000000000, 8.0000000000, 0.2061842601
          67, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.80820349e+00, -2.37529561e+00, -2.36533165e+00, -2.24046511e+00, 6.86314501e-01, 5.0000000000, 8.0000000000, 0.2089307666
          68, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.82373621e+00, -2.37938565e+00, -2.36197698e+00, -2.25052381e+00, 6.69050934e-01, 5.0000000000, 8.0000000000, 0.2116814613
