X, P, T, M, alpha, eta, rhou_x, Vx, P_tot, T_tot
-0.0399331103679, 152010.938825, 306.29099429, 0.167026205684, -1.2463518686e-08, 0.000184215366743, 101.312214157, 58.5999613731, 154979.516092, 307.999986452
-0.0390969899666, 152010.961286, 306.29098361, 0.167026706855, -5.8015659744e-09, 0.000106959986048, 101.312356246, 58.6000998418, 154979.559893, 307.999987859
-0.0382608695652, 152010.983747, 306.290972929, 0.167027208024, 8.60368050546e-10, 2.97048220519e-05, 101.312498336, 58.6002383102, 154979.603694, 307.999989265
-0.0374247491639, 152011.006207, 306.290962248, 0.167027709192, 7.52228338895e-09, -4.75501252455e-05, 101.312640425, 58.6003767781, 154979.647495, 307.999990672
-0.0365886287625, 152011.028668, 306.290951568, 0.167028210359, 1.41841800409e-08, -0.000124804855845, 101.312782515, 58.6005152457, 154979.691296, 307.999992078
-0.0357525083612, 152011.051129, 306.290940887, 0.167028711524, 2.08460580065e-08, -0.000202059369748, 101.312924604, 58.6006537129, 154979.735096, 307.999993484
-0.0349163879599, 152010.99687, 306.290932227, 0.167028982694, 3.35751634717e-08, -0.000127732292341, 101.312786225, 58.6006961363, 154979.694397, 307.999993365
-0.0340802675585, 152010.920628, 306.290924147, 0.167029187963, 4.80427884368e-08, -9.9716775884e-06, 101.312567483, 58.60071104, 154979.629486, 307.999992808
-0.0332441471572, 152010.844386, 306.290916067, 0.167029393232, 6.25104758758e-08, 0.000107789445677, 101.31234874, 58.6007259438, 154979.564574, 307.999992251
-0.0324080267559, 152010.768143, 306.290907986, 0.167029598503, 7.6978225789e-08, 0.000225551077457, 101.312129997, 58.6007408477, 154979.499662, 307.999991694
-0.0315719063545, 152010.6919, 306.290899906, 0.167029803774, 9.14460381769e-08, 0.000343313217756, 101.311911254, 58.6007557517, 154979.43475, 307.999991137
-0.0307357859532, 152010.615657, 306.290891825, 0.167030009047, 1.0591391304e-07, 0.000461075866577, 101.311692512, 58.6007706557, 154979.369837, 307.99999058
-0.0298996655518, 152010.558197, 306.29088015, 0.167030377638, 9.93496202235e-08, 0.000531612680238, 101.311560363, 58.6008370979, 154979.330326, 307.999990024
-0.0290635451505, 152010.598277, 306.290849808, 0.167031594307, -1.64308456137e-08, 0.000356912361806, 101.311877881, 58.6011711671, 154979.422726, 307.999989472
-0.0282274247492, 152010.638356, 306.290819466, 0.167032810968, -1.32210585726e-07, 0.000182213138414, 101.312195399, 58.6015052342, 154979.515124, 307.99998892
-0.0273913043478, 152010.678435, 306.290789124, 0.167034027621, -2.47989600121e-07, 7.51501005328e-06, 101.312512917, 58.6018392992, 154979.607522, 307.999988368
-0.0265551839465, 152010.718514, 306.290758782, 0.167035244266, -3.63767888805e-07, -0.000167182023288, 101.312830435, 58.6021733621, 154979.69992, 307.999987817
-0.0257190635452, 152010.758592, 306.290728441, 0.167036460904, -4.79545451785e-07, -0.000341877961619, 101.313147953, 58.6025074229, 154979.792317, 307.999987265
-0.0248829431438, 152010.732436, 306.290702277, 0.167037452862, -5.04219435562e-07, -0.000377750445348, 101.313211001, 58.6027506464, 154979.81069, 307.999987225
-0.0240468227425, 152010.568038, 306.290684833, 0.167037975891, -3.38744688134e-07, -0.0001238746374, 101.312742928, 58.6028042805, 154979.674562, 307.999988252
-0.0232107023411, 152010.403638, 306.290667389, 0.167038498924, -1.73268411684e-07, 0.000130003516414, 101.312274854, 58.6028579152, 154979.538432, 307.999989279
-0.0223745819398, 152010.239236, 306.290649945, 0.167039021962, -7.79060619042e-09, 0.000383884016127, 101.311806781, 58.6029115503, 154979.402302, 307.999990306
-0.0215384615385, 152010.074833, 306.2906325, 0.167039545005, 1.57688728367e-07, 0.000637766861771, 101.311338707, 58.602965186, 154979.26617, 307.999991333
-0.0207023411371, 152009.955997, 306.290606569, 0.167040439307, 4.53637563315e-07, 0.000777850471961, 101.311079744, 58.6031372772, 154979.190463, 307.999991898
-0.0198662207358, 152010.040505, 306.290542768, 0.167042990264, 1.33177786582e-06, 0.000410111955672, 101.311753909, 58.6038379546, 154979.384402, 307.999990406
-0.0190301003344, 152010.125012, 306.290478967, 0.167045541188, 2.20990648148e-06, 4.2378333481e-05, 101.312428074, 58.6045386228, 154979.578338, 307.999988914
-0.0181939799331, 152010.209518, 306.290415168, 0.167048092077, 3.08802341052e-06, -0.000325350394709, 101.313102239, 58.6052392816, 154979.772272, 307.999987422
-0.0173578595318, 152010.294023, 306.290351369, 0.167050642933, 3.96612865317e-06, -0.000693074228997, 101.313776404, 58.6059399311, 154979.966203, 307.99998593
-0.0165217391304, 152010.10066, 306.290308458, 0.167052094214, 9.93833710266e-07, -0.000467530800327, 101.313351012, 58.6062188874, 154979.842873, 307.999986022
-0.0156856187291, 152009.767563, 306.290276051, 0.167052992584, -3.91476878897e-06, 5.63529150564e-05, 101.31237269, 58.6062857931, 154979.559999, 307.99998691
-0.0148494983278, 152009.434459, 306.290243643, 0.167053890971, -8.82346608885e-06, 0.000580246748291, 101.311394369, 58.6063527001, 154979.277121, 307.999987798
-0.0140133779264, 152009.101349, 306.290211235, 0.167054789375, -1.37322581921e-05, 0.00110415069967, 101.310416047, 58.6064196084, 154978.994237, 307.999988687
-0.0131772575251, 152009.139707, 306.290122956, 0.167058409102, -1.11512751e-05, 0.000743988726446, 101.311105961, 58.6073746843, 154979.190388, 307.999991351
-0.0123411371237, 152009.333789, 306.290011258, 0.167063169535, -5.43056671362e-06, 1.32265450701e-05, 101.312495227, 58.6087020629, 154979.58735, 307.999994759
-0.0115050167224, 152009.527865, 306.289899563, 0.167067929837, 2.89984782484e-07, -0.000717515595169, 101.313884492, 58.610029405, 154979.984301, 307.999998168
-0.0106688963211, 152009.523321, 306.289803125, 0.167071791966, 1.49783024987e-05, -0.00102320516108, 101.314465915, 58.6110252942, 154980.149581, 308.000000161
-0.00983277591973, 152008.893322, 306.289754718, 0.167072826139, 5.79075227496e-05, 9.56232223147e-06, 101.312503444, 58.6109775398, 154979.585347, 307.999997699
-0.00899665551839, 152008.263298, 306.28970631, 0.167073860351, 0.00010083840615, 0.00104236981669, 101.310540974, 58.6109297837, 154979.02109, 307.999995236
-0.00816053511706, 152007.865115, 306.289626547, 0.16707646045, 8.17389200969e-05, 0.00153486362421, 101.309610519, 58.6114055324, 154978.749849, 307.999993987
-0.00732441471572, 152008.28472, 306.289436202, 0.167084583209, -0.000156145929963, 0.000121532431131, 101.312320094, 58.6137276705, 154979.512151, 307.999997015
-0.00648829431438, 152008.704303, 306.289245869, 0.167092705534, -0.000394018056011, -0.00129172316553, 101.315029669, 58.6160496843, 154980.274411, 308.000000044
-0.00565217391304, 152008.210001, 306.289139211, 0.167096285575, -0.000267073258399, -0.00070451864921, 101.313935764, 58.6167256765, 154979.95251, 307.999999362
-0.00481605351171, 152007.095758, 306.289089303, 0.167096784825, 0.000107342163088, 0.00123967280826, 101.310261961, 58.6162852072, 154978.895182, 307.999996163
-0.00397993311037, 152006.575218, 306.288943476, 0.167102000309, 0.000894614068723, 0.00174804331883, 101.309741687, 58.6174614002, 154978.612639, 307.999994369
-0.00314381270903, 152007.30272, 306.288596065, 0.167117128018, 0.00254952795659, -0.000761721562072, 101.315850112, 58.622035499, 154979.958718, 307.999995528
-0.00230769230769, 152001.607064, 306.288277163, 0.167130720526, -0.000923964479684, 0.00895499759198, 101.316487739, 58.6260208689, 154974.706569, 307.999996342
-0.00147157190635, 151984.559212, 306.288008545, 0.167141604167, -0.0134610101791, 0.0402802947592, 101.307458009, 58.6289670617, 154957.792982, 307.999996547
-0.000635451505017, 151930.570765, 306.238673217, 0.169529724224, 0.0061405574332, -0.0195742966778, 102.705490124, 59.4612625963, 154988.868918, 307.99999322
0.000200668896321, 151817.438957, 306.165350089, 0.173052352992, 0.0336250704587, -0.0462352038095, 104.785840941, 60.6892855966, 155001.399661, 307.999990448
0.00103678929766, 151572.359119, 306.085394855, 0.176811358607, 0.0406566360654, 0.155095713328, 106.908570558, 61.9995052255, 154890.614068, 307.999994204
0.001872909699, 151369.372528, 305.896168361, 0.18528015932, 0.204185564289, -0.0816109196531, 111.764111557, 64.9480511697, 155012.893969, 307.999998544
0.00270903010033, 151128.589711, 305.714420378, 0.193305894517, 0.394069474579, -0.221339381049, 116.617566314, 67.7411934409, 155082.893531, 308.000001159
0.00354515050167, 150698.50119, 305.59736226, 0.19822150788, 0.58789637313, 0.21222831484, 119.249599579, 69.4489144682, 154844.987496, 307.999998734
0.00438127090301, 150487.243046, 305.478103953, 0.203118992436, 0.84210199989, 0.222038553116, 122.035820015, 71.1465958986, 154835.528747, 307.9999973
0.00521739130435, 150488.006788, 305.356984118, 0.207988049014, 1.15411214789, -0.177835423526, 124.981790034, 72.8307925023, 155046.939694, 307.999996827
0.00605351170569, 150241.026747, 305.21061507, 0.213677761124, 1.55384699356, -0.186968810111, 128.1573017, 74.7910346531, 155046.138918, 307.99999606
0.00688963210702, 149800.381535, 305.045900117, 0.21995304858, 2.01857146294, 0.113924002878, 131.529040355, 76.9477153175, 154877.02867, 307.999995069
0.00772575250836, 149474.237473, 304.899859065, 0.225447726874, 2.53750813928, 0.257281863591, 134.585273413, 78.8225319562, 154793.542023, 307.999994773
0.0085618729097, 149380.485132, 304.784324949, 0.229618563704, 3.22009292963, 0.0565905656822, 136.881133199, 80.2106364562, 154896.609997, 307.99999602
0.00939799331104, 149289.825864, 304.672602528, 0.233651796518, 3.88015792073, -0.137479536144, 139.176992986, 81.5529446902, 154996.277558, 307.999997226
0.0102341137124, 149073.101897, 304.553920838, 0.237797933514, 4.62408969334, -0.111162516953, 141.291799103, 82.8931245835, 154976.326774, 307.999998021
0.0110702341137, 148792.016847, 304.432865454, 0.241958040325, 5.40421121195, 0.0315669686598, 143.306230191, 84.21736768, 154893.254038, 307.99999859
0.0119063545151, 148518.724584, 304.315166203, 0.24600281256, 6.16270468364, 0.17033942971, 145.32066128, 85.5048975322, 154812.484405, 307.999999142
0.0127424749164, 148301.801746, 304.198770073, 0.249914788633, 7.03201991043, 0.205004947157, 147.18483671, 86.6836916431, 154787.66803, 307.999999841
0.0135785953177, 148160.896507, 304.08234024, 0.253702369063, 8.07162153866, 0.0933911495264, 148.828918171, 87.728075667, 154841.371392, 308.000000756
0.0144147157191, 148023.070354, 303.968454653, 0.257407182607, 9.08850560602, -0.01578364342, 150.472999632, 88.7496376241, 154893.901219, 308.000001652
0.0152508361204, 147888.223452, 303.857030816, 0.2610319129, 10.0834087067, -0.122598513973, 152.117081092, 89.7491174974, 154945.29556, 308.000002528
0.0160869565217, 147717.354669, 303.733567285, 0.264946662332, 11.2772571942, -0.198712230552, 153.61772292, 90.6851239499, 154979.047674, 308.00000304
0.0169230769231, 147455.599319, 303.577442297, 0.269680562574, 12.9816749638, -0.204997476929, 154.770209049, 91.5035672043, 154972.329523, 308.000002711
0.0177591973244, 147197.713442, 303.423625271, 0.274344482568, 14.6608966858, -0.211189809836, 155.922695177, 92.3099115849, 154965.710685, 308.000002388
0.0185953177258, 146943.611867, 303.272065407, 0.278939962685, 16.3154769625, -0.217291274439, 157.075181305, 93.1044234061, 154959.188973, 308.000002069
0.0194314381271, 146693.211902, 303.122713381, 0.283468498415, 17.9459542381, -0.223303856313, 158.227667433, 93.887361223, 154952.762266, 308.000001754
0.0202675585284, 146441.329348, 302.971595049, 0.288003414832, 19.5885430979, -0.231850874401, 159.253300649, 94.5889761934, 154947.350941, 308.000001458
0.0211036789298, 146146.006005, 302.786808368, 0.293144250805, 21.5356137082, -0.263420047171, 159.163939972, 94.6703527014, 154950.090376, 308.000001286
0.0219397993311, 145850.350864, 302.601814078, 0.298290862542, 23.4848718654, -0.295024688118, 159.074579294, 94.7518206364, 154952.832888, 308.000001114
0.0227759197324, 145554.363366, 302.416611828, 0.303443259782, 25.4363212581, -0.326664857048, 158.985218617, 94.8333801527, 154955.578483, 308.000000941
0.0236120401338, 145258.042951, 302.231201269, 0.308601452285, 27.3899655833, -0.358340613904, 158.895857939, 94.9150314047, 154958.327167, 308.000000768
0.0244481605351, 144961.389055, 302.045582048, 0.313765449836, 29.3458085463, -0.39005201876, 158.806497262, 94.9967745472, 154961.078944, 308.000000595
0.0252842809365, 144570.600911, 301.817390517, 0.319775347641, 31.3240979928, -0.372469921163, 158.135131025, 94.7883067964, 154931.696867, 308.000000521
0.0261204013378, 144092.670804, 301.549233691, 0.326595269716, 33.3435079863, -0.311274265625, 156.957317046, 94.3219357717, 154873.690252, 308.000000534
0.0269565217391, 143607.513651, 301.277021917, 0.333518319601, 35.3934545943, -0.24915323676, 155.779503066, 93.848512493, 154814.806488, 308.000000548
0.0277926421405, 143114.964279, 301.000662519, 0.340546854297, 37.4746357353, -0.186085685038, 154.601689087, 93.3678757802, 154755.025526, 308.000000561
0.0286287625418, 142614.852438, 300.720059975, 0.34768330318, 39.5877707588, -0.122049811481, 153.423875107, 92.8798595034, 154694.326703, 308.000000575
0.0294648829431, 142033.973154, 300.385865161, 0.355614384784, 41.4194292983, -0.0634350971723, 151.861481098, 92.2250885443, 154626.688411, 307.999999937
0.0303010033445, 141422.93251, 300.032562132, 0.363881349471, 43.2140787598, -0.00512098904651, 150.207015711, 91.5176628856, 154556.145545, 307.999999128
0.0311371237458, 140798.281254, 299.671389463, 0.372332456496, 45.0487031044, 0.0544920354999, 148.552550323, 90.7944796885, 154484.031373, 307.999998301
0.0319732441472, 140161.61631, 299.303085759, 0.380907131999, 46.8983464085, 0.115802944396, 146.840035436, 90.0260451693, 154409.746934, 307.999997684
0.0328093645485, 139530.623594, 298.935931469, 0.38895569724, 48.4976347602, 0.182930681663, 144.470792326, 88.9027480065, 154327.08439, 307.999999689
0.0336454849498, 138878.589938, 298.556534135, 0.397272648122, 50.1502526208, 0.252296845321, 142.101549216, 87.7419936297, 154241.6654, 308.000001762
0.0344816053512, 138210.315641, 298.16645221, 0.405795121051, 51.8332164491, 0.32010286014, 139.71394398, 86.5371347211, 154155.353673, 308.000003738
0.0353177257525, 137592.01605, 297.78976395, 0.413659390805, 53.2521025452, 0.340824094326, 137.098127975, 85.228236817, 154091.27592, 308.000003684
0.0361538461538, 136949.663364, 297.39842176, 0.421829596445, 54.7261861598, 0.362351426136, 134.482311971, 83.8684201558, 154024.705414, 308.000003628
0.0369899665552, 136316.156571, 297.025209435, 0.4294770889, 56.0772070125, 0.432674924724, 131.795991285, 82.4755090034, 153932.39748, 308.000002042
0.0378260869565, 135683.456447, 296.663211957, 0.436769068692, 57.3398844073, 0.544291049077, 129.054496614, 81.0406897708, 153817.739194, 307.999999166
0.0386622073579, 135064.951765, 296.29067793, 0.444187996959, 58.4914034878, 0.592990891378, 126.682737639, 79.7952315255, 153733.746594, 307.999996725
0.0394983277592, 134492.130001, 295.913968254, 0.451552462614, 59.4171878541, 0.535484668945, 124.892725139, 78.9087126927, 153703.673628, 307.999995091
0.0403344481605, 133936.320383, 295.563802356, 0.4583340032, 60.3652219554, 0.53538042226, 122.753056165, 77.7965583487, 153646.047569, 307.999993836
0.0411705685619, 133396.53327, 295.241901273, 0.464489086575, 61.3447887245, 0.601181269697, 120.232372227, 76.4183187064, 153556.422679, 307.999993008
0.0420066889632, 133241.071432, 295.208058678, 0.465160784812, 62.8080935209, 0.819664459843, 114.359356684, 72.9113277121, 153434.353425, 307.999988856
0.0428428093645, 133286.812371, 295.297783679, 0.463474079809, 64.4309492621, 1.02545105241, 107.813700651, 68.6228995602, 153340.03448, 307.999986052
0.0436789297659, 133667.095728, 295.498297939, 0.459643814691, 65.5640800945, 0.888469155616, 102.712601606, 65.2412551452, 153447.154821, 307.99999501
0.0445150501672, 133805.092924, 295.554186099, 0.458568240127, 65.9084889187, 0.782508127052, 101.280431782, 64.2350944318, 153513.147192, 307.999999569
0.0453511705686, 133822.323763, 295.555297655, 0.458538065865, 65.9489144656, 0.750019319481, 101.134456599, 64.1401781131, 153530.559225, 307.999996397
0.0461872909699, 133758.013807, 295.542250192, 0.458781494715, 65.9024927788, 0.843638965756, 101.331743258, 64.298925774, 153478.1347, 307.999980527
0.0470234113712, 133711.709464, 295.532399823, 0.458963780123, 65.871939125, 0.909612343499, 101.465409023, 64.4091675617, 153441.051649, 307.999972216
0.0478595317726, 133747.770347, 295.537144502, 0.458866828079, 65.9141601412, 0.849026335654, 101.304557683, 64.2972578192, 153474.190296, 307.999998684
0.0486956521739, 133782.189849, 295.54153553, 0.458776670898, 65.9545949773, 0.790740430022, 101.151567651, 64.1907722514, 153506.039268, 308.000025779
0.0495317725753, 133752.536823, 295.532472106, 0.458945692325, 65.9249597924, 0.823405599027, 101.285837933, 64.2951821822, 153486.988068, 308.000072633
0.0503678929766, 133722.962312, 295.52343268, 0.459114266216, 65.8954030757, 0.855984277068, 101.420108215, 64.3993156561, 153467.987311, 308.000119362
0.0512040133779, 133728.223445, 295.52555229, 0.459063070036, 65.9155652533, 0.85246655314, 101.332292166, 64.3462914261, 153469.57965, 307.999734722
0.0520401337793, 133738.448702, 295.52926313, 0.458980512704, 65.9428431046, 0.843809733588, 101.212932553, 64.2708010351, 153474.102852, 307.999287837
0.0528762541806, 133736.637302, 295.524616965, 0.459079842341, 65.9351123593, 0.831792494604, 101.262985776, 64.308528409, 153480.952319, 308.000125483
0.0537123745819, 133730.258564, 295.516808243, 0.459248008289, 65.9141037157, 0.818529114259, 101.377415942, 64.3891644563, 153488.668131, 308.001448925
0.0545484949833, 133723.664637, 295.516237948, 0.459260314615, 65.9182010128, 0.831028743002, 101.358719396, 64.3833592675, 153482.155769, 308.00163112
0.0553846153846, 133716.89077, 295.521047265, 0.459156785853, 65.9409754824, 0.86271946866, 101.241072494, 64.3132726013, 153465.045894, 308.000965416
0.056220735786, 133717.85605, 295.523233873, 0.459022878359, 65.9367145671, 0.868238259561, 101.229072221, 64.3084330278, 153454.403051, 307.995835077
0.0570568561873, 133729.389765, 295.521828003, 0.458848053349, 65.8955385075, 0.837978862448, 101.361402269, 64.3927502325, 153452.641369, 307.98462785
0.0578929765886, 133718.191334, 295.514824386, 0.459086449482, 65.8917283944, 0.83795738799, 101.41798105, 64.4355548514, 153461.047644, 307.990818427
0.05872909699, 133645.974665, 295.49276162, 0.460434300026, 65.9880415351, 0.918983574776, 101.271435916, 64.3674297262, 153496.773849, 308.043689867
0.0595652173913, 133556.687585, 295.450002315, 0.461847702955, 65.9160507356, 0.966253923912, 101.736948254, 64.7365824608, 153517.708872, 308.07784474
0.0604013377926, 133355.379072, 295.266802402, 0.463615710396, 64.6825348872, 0.776207113552, 106.664436196, 68.1106889016, 153434.64025, 307.979853755
0.061237458194, 133171.848642, 295.099781356, 0.465227580458, 63.5579540628, 0.602943836115, 111.591924137, 71.1868191415, 153358.907636, 307.890516612
0.0620735785953, 132721.250886, 294.834957322, 0.468522922271, 62.1230737288, 0.675710068517, 117.324961596, 75.273823337, 153122.631652, 307.793479563
0.0629096989967, 132247.437668, 294.56910991, 0.471930514244, 60.7295030105, 0.795512897942, 123.256590805, 79.2702675416, 152869.808076, 307.702070392
0.063745819398, 131862.677396, 294.348550321, 0.474561321549, 59.5675321235, 0.877973972114, 128.401308377, 82.5606332023, 152652.445416, 307.615517724
0.0645819397993, 131612.600453, 294.192528439, 0.475902052496, 58.7301946792, 0.891424696186, 131.604986527, 84.8212202409, 152478.519079, 307.525889915
0.0654180602007, 131374.409482, 294.043922161, 0.47717905949, 57.9326552653, 0.904236117274, 134.808664678, 86.9743632465, 152312.859332, 307.440522049
0.066254180602, 131201.717565, 293.934495402, 0.477806115244, 57.3012527756, 0.907613160567, 137.222781626, 88.5939359925, 152166.673359, 307.3599727
0.0670903010033, 131077.877423, 293.854246943, 0.477940729022, 56.7923944854, 0.90380167529, 138.999379424, 89.8170555364, 152034.341101, 307.282537488
0.0679264214047, 130957.163015, 293.776023962, 0.478071945139, 56.2963798145, 0.90008639217, 140.775977223, 91.0093034568, 151905.348919, 307.207056746
0.068762541806, 130865.892801, 293.715905902, 0.477455604892, 55.8058972108, 0.894166215859, 142.285616744, 92.0278426615, 151745.681994, 307.108993103
0.0695986622074, 130796.691057, 293.669359382, 0.476280344084, 55.3197826128, 0.886599443069, 143.588964449, 92.9159620373, 151563.143629, 306.994082262
0.0704347826087, 130728.734291, 293.623650261, 0.475126226889, 54.8424134939, 0.87916880084, 144.892312153, 93.7881036384, 151383.889233, 306.881238733
0.07127090301, 130675.083387, 293.589821207, 0.473741948921, 54.4038471489, 0.880879108951, 145.995480842, 94.5150359258, 151201.947778, 306.768436207
0.0721070234114, 130656.417809, 293.585424183, 0.4717153755, 54.0498167848, 0.906215880154, 146.571853041, 94.8933004157, 151006.648512, 306.651752596
0.0729431438127, 130637.898456, 293.581061605, 0.469704678052, 53.6985598589, 0.93135416564, 147.14822524, 95.2686016196, 150812.879202, 306.535983072
0.073779264214, 130619.523616, 293.576733069, 0.467709670748, 53.3500439083, 0.956296288683, 147.724597439, 95.6409742227, 150620.621938, 306.421116936
0.0746153846154, 130639.470955, 293.589630682, 0.464748460776, 52.9703957949, 0.955999157247, 148.083117888, 95.8500306566, 150393.882046, 306.273861202
0.0754515050167, 130678.349057, 293.611036923, 0.461310526089, 52.5754529061, 0.943231119047, 148.333128756, 95.9783424603, 150150.156459, 306.110635548
0.0762876254181, 130717.096324, 293.632371127, 0.457884160965, 52.1818391051, 0.930506048688, 148.583139625, 96.1062224608, 149907.251072, 305.947959191
0.0771237458194, 130755.713415, 293.653633657, 0.454469307101, 51.789547694, 0.917823729636, 148.833150493, 96.233672834, 149665.161754, 305.785829363
0.0779598662207, 130777.44452, 293.66795905, 0.451010392278, 51.3695085902, 0.918607464684, 149.059454396, 96.3555279991, 149406.373326, 305.618439876
0.0787959866221, 130793.048001, 293.679757574, 0.447541679134, 50.9402028654, 0.924245895027, 149.277169253, 96.4751508689, 149142.018629, 305.449448425
0.0796321070234, 130808.606035, 293.691521733, 0.444083069217, 50.5121475678, 0.929867902466, 149.49488411, 96.5944253163, 148878.433911, 305.280949191
0.0804682274247, 130824.118819, 293.703251677, 0.44063451845, 50.0853372422, 0.935473558649, 149.712598968, 96.7133528615, 148615.615812, 305.112940026
0.0813043478261, 130832.830184, 293.709632204, 0.436773185993, 49.5864314682, 0.93776173503, 149.919870634, 96.8293242153, 148317.803221, 304.921964351
0.0821404682274, 130834.438296, 293.71042575, 0.43247919591, 49.0120210254, 0.936584512043, 150.116185564, 96.9422479861, 147983.321589, 304.706924766
0.0829765886288, 130836.042207, 293.711217223, 0.428196422119, 48.4391109947, 0.935410364068, 150.312500495, 97.0548767897, 147649.713653, 304.492446884
0.0838127090301, 130837.641934, 293.712006632, 0.423924820728, 47.867695505, 0.934239279074, 150.508815425, 97.1672117805, 147316.975995, 304.278528507
0.0846488294314, 130838.585793, 293.712201229, 0.419660740674, 47.2944108951, 0.932475686054, 150.708613555, 97.281879827, 146984.322397, 304.064519837
0.0854849498328, 130793.8179, 293.670821427, 0.415161836136, 46.48806654, 0.888949392331, 151.153436563, 97.5802167933, 146598.183776, 303.806002884
0.0863210702341, 130749.312725, 293.62968446, 0.410689333171, 45.6864541722, 0.84567853026, 151.598259571, 97.8768029856, 146214.311188, 303.549003024
0.0871571906355, 130705.067962, 293.588788197, 0.406243000054, 44.8895322595, 0.802660857939, 152.04308258, 98.1716537703, 145832.684744, 303.29350694
0.0879933110368, 130661.081332, 293.548130531, 0.401822607766, 44.0972597543, 0.759894159626, 152.487905588, 98.4647843345, 145453.284788, 303.039501474
0.0888294314381, 130606.359621, 293.511733856, 0.396145422564, 43.1954425763, 0.755416842308, 152.480243451, 98.4770808936, 144984.647169, 302.739915545
0.0896655518395, 130538.205289, 293.480048987, 0.388903412802, 42.1528910299, 0.796720760282, 151.931394579, 98.153375224, 144404.201322, 302.38257835
0.0905016722408, 130469.556759, 293.448134367, 0.381608890132, 41.1027797845, 0.838324179216, 151.382545707, 97.8273223156, 143819.546574, 302.02265005
