X, P, T, M, alpha, eta, rhou_x, Vx, P_tot, T_tot
-0.0382608695652, 152011.069502, 306.291068825, 0.167023169329, 2.14975835567e-08, -4.28859829435e-05, 101.310095533, 58.5988319381, 154979.547791, 308.000003128
-0.0374247491639, 152011.036374, 306.291061266, 0.167023353295, 3.20111981463e-08, -4.92998017855e-06, 101.310007636, 58.5988597411, 154979.52367, 308.000001203
-0.0365886287625, 152011.003245, 306.291053707, 0.167023537262, 4.25248309792e-08, 3.30260884483e-05, 101.309919739, 58.5988875442, 154979.499549, 307.999999278
-0.0357525083612, 152010.970117, 306.291046148, 0.167023721228, 5.30384820557e-08, 7.09822229373e-05, 101.309831841, 58.5989153473, 154979.475428, 307.999997353
-0.0349163879599, 152010.967936, 306.291031573, 0.167024289853, 5.55867627788e-08, 2.75634574269e-05, 101.309910654, 58.5990619298, 154979.49843, 307.999997391
-0.0340802675585, 152010.974622, 306.291014987, 0.167024968693, 5.58526984979e-08, -3.91717631369e-05, 101.310037236, 58.5992425461, 154979.534936, 307.999997991
-0.0332441471572, 152010.981307, 306.290998402, 0.167025647531, 5.61186335526e-08, -0.000105906816937, 101.310163817, 58.599423162, 154979.571441, 307.99999859
-0.0324080267559, 152010.987993, 306.290981816, 0.167026326368, 5.63845679427e-08, -0.000172641703975, 101.310290398, 58.5996037774, 154979.607946, 307.99999919
-0.0315719063545, 152010.994679, 306.29096523, 0.167027005203, 5.66505016683e-08, -0.00023937642425, 101.310416979, 58.5997843923, 154979.644451, 307.99999979
-0.0307357859532, 152011.001365, 306.290948645, 0.167027684036, 5.69164347293e-08, -0.000306110977763, 101.31054356, 58.5999650068, 154979.680956, 308.00000039
-0.0298996655518, 152010.993801, 306.290932376, 0.167028336594, 3.81574693237e-08, -0.000344864600215, 101.310618759, 58.6001309972, 154979.702446, 308.000001044
-0.0290635451505, 152010.912241, 306.290917749, 0.167028852716, -7.93946563226e-08, -0.00023831879927, 101.310427137, 58.6002210498, 154979.645968, 308.00000198
-0.0282274247492, 152010.830682, 306.290903122, 0.16702936884, -1.96947226652e-07, -0.000131772595278, 101.310235516, 58.6003111027, 154979.58949, 308.000002916
-0.0273913043478, 152010.749122, 306.290888495, 0.167029884966, -3.14500241668e-07, -2.52259882347e-05, 101.310043895, 58.600401156, 154979.533011, 308.000003853
-0.0265551839465, 152010.667562, 306.290873868, 0.167030401094, -4.32053701372e-07, 8.13210218607e-05, 101.309852273, 58.6004912096, 154979.476533, 308.000004789
-0.0257190635452, 152010.586001, 306.290859241, 0.167030917224, -5.49607605767e-07, 0.000187868435011, 101.309660652, 58.6005812636, 154979.420054, 308.000005725
-0.0248829431438, 152010.535418, 306.290835821, 0.167031768679, -5.31447431159e-07, 0.000207123733964, 101.309620629, 58.6007748305, 154979.408467, 308.000005532
-0.0240468227425, 152010.549491, 306.290794049, 0.167033320006, -2.30028720049e-07, 4.41851172858e-05, 101.309897018, 58.6011844451, 154979.490579, 308.000002984
-0.0232107023411, 152010.563564, 306.290752278, 0.167034871325, 7.13883464344e-08, -0.000118752610353, 101.310173406, 58.6015940575, 154979.57269, 308.000000435
-0.0223745819398, 152010.577637, 306.290710507, 0.167036422635, 3.72803768304e-07, -0.000281689448959, 101.310449795, 58.6020036676, 154979.6548, 307.999997887
-0.0215384615385, 152010.59171, 306.290668736, 0.167037973937, 6.74217545574e-07, -0.00044462539854, 101.310726184, 58.6024132755, 154979.73691, 307.999995339
-0.0207023411371, 152010.571136, 306.290629374, 0.167039433088, 1.01704814785e-06, -0.000534147721306, 101.310875795, 58.6027807118, 154979.781292, 307.999993862
-0.0198662207358, 152010.395954, 306.290600764, 0.167040481062, 1.54470562144e-06, -0.000296072940279, 101.310459679, 58.602959972, 154979.657317, 307.999997167
-0.0190301003344, 152010.22077, 306.290572153, 0.167041529046, 2.07236742959e-06, -5.79962035374e-05, 101.310043563, 58.6031392336, 154979.533341, 308.000000472
-0.0181939799331, 152010.045585, 306.290543543, 0.167042577038, 2.60003357235e-06, 0.000180082488944, 101.309627446, 58.6033184968, 154979.409365, 308.000003777
-0.0173578595318, 152009.870399, 306.290514931, 0.167043625038, 3.12770404976e-06, 0.000418163137189, 101.30921133, 58.6034977614, 154979.285387, 308.000007082
-0.0165217391304, 152009.842121, 306.290453306, 0.167046028188, -1.4309411005e-07, 0.000270586552634, 101.309477846, 58.6041074321, 154979.364052, 308.00000773
-0.0156856187291, 152009.887719, 306.290375081, 0.167049112761, -5.32395975786e-06, -7.09208944428e-05, 101.310087635, 58.6049335302, 154979.544618, 308.000007042
-0.0148494983278, 152009.933316, 306.290296856, 0.167052197296, -1.05047630384e-05, -0.000412424230455, 101.310697424, 58.6057596184, 154979.725182, 308.000006354
-0.0140133779264, 152009.978912, 306.290218632, 0.167055281795, -1.56855039529e-05, -0.000753923455477, 101.311307213, 58.6065856967, 154979.905744, 308.000005666
-0.0131772575251, 152009.740733, 306.29016116, 0.167057318669, -1.03420825965e-05, -0.000490851627809, 101.310842917, 58.6069891095, 154979.763798, 308.000006992
-0.0123411371237, 152009.383584, 306.290112385, 0.167058916398, -5.86631298386e-07, 2.56728643769e-05, 101.309928348, 58.6072153404, 154979.486649, 308.000009162
-0.0115050167224, 152009.026429, 306.29006361, 0.167060514155, 9.1689961348e-06, 0.000542206682432, 101.309013779, 58.6074415754, 154979.209495, 308.000011332
-0.0106688963211, 152008.795301, 306.289992032, 0.167063076055, 2.44576118377e-05, 0.000745926496378, 101.308647969, 58.607985098, 154979.097672, 308.000011825
-0.00983277591973, 152008.961043, 306.289848653, 0.167068673862, 5.71685370674e-05, -3.54156949074e-05, 101.310010197, 58.6095277201, 154979.506484, 308.000007033
-0.00899665551839, 152009.126781, 306.289705278, 0.167074271519, 8.98785826379e-05, -0.000816736874409, 101.311372425, 58.6110703007, 154979.915285, 308.000002241
-0.00816053511706, 152009.096473, 306.289580815, 0.167078978291, 6.25994039157e-05, -0.0011655206568, 101.311975929, 58.6122796927, 154980.093724, 307.999999026
-0.00732441471572, 152008.374686, 306.289523041, 0.167080543325, -0.000176271551599, 1.12658470173e-05, 101.309903328, 58.6123140229, 154979.459671, 308.000001371
-0.00648829431438, 152007.65287, 306.289465265, 0.167082108423, -0.000415152280968, 0.00118810050127, 101.307830728, 58.6123483545, 154978.825592, 308.000003715
-0.00565217391304, 152007.670928, 306.289298664, 0.167088641323, -0.000238161220939, 0.000611228546751, 101.308892785, 58.6140545227, 154979.130844, 308.000003075
-0.00481605351171, 152008.19083, 306.28905826, 0.16709854335, 0.00022089692814, -0.00115511536535, 101.312081079, 58.6168945529, 154980.07321, 308.000000411
-0.00397993311037, 152008.020757, 306.288870208, 0.167105832998, 0.000968606248351, -0.0014470393086, 101.313067859, 58.6187950091, 154980.221687, 307.999998578
-0.00314381270903, 152006.400341, 306.288792166, 0.167107632628, 0.0023231738837, 0.00136019592447, 101.309427073, 58.618720798, 154978.701449, 307.999998491
-0.00230769230769, 152000.244832, 306.288505403, 0.167119628205, -0.00110153251675, 0.0120506607137, 101.308778164, 58.6221497046, 154972.923903, 307.999999055
-0.00147157190635, 151986.076488, 306.28784986, 0.167149638813, -0.0129710153191, 0.0366696220879, 101.313416153, 58.63176832, 154959.624324, 308.000000768
-0.000635451505017, 151930.840763, 306.238772141, 0.169525651462, 0.00590268296241, -0.0199829490203, 102.703573848, 59.459845643, 154988.985524, 308.000002
0.000200668896321, 151815.994874, 306.165703322, 0.173035975804, 0.03275063459, -0.0425737613388, 104.774642696, 60.683577253, 154999.329534, 308.000002218
0.00103678929766, 151573.692872, 306.085161691, 0.176822376126, 0.0413457701737, 0.151577315699, 106.916064264, 62.0033344801, 154892.393952, 308.000000097
0.001872909699, 151370.342546, 305.896309991, 0.185274846094, 0.204378928553, -0.0832080012327, 111.762544898, 64.9462078038, 155013.647307, 308.000003693
0.00270903010033, 151128.685004, 305.714854846, 0.193287492746, 0.39362960401, -0.220317791953, 116.60626253, 67.7348004829, 155082.245089, 308.000008017
0.00354515050167, 150698.481369, 305.597385977, 0.198220784154, 0.587601679035, 0.212118796591, 119.248823556, 69.4486588049, 154844.946373, 308.000011274
0.00438127090301, 150487.001917, 305.478022224, 0.203122948969, 0.841677229171, 0.22200446529, 122.038182159, 71.1479761661, 154835.443488, 308.000009706
0.00521739130435, 150487.386093, 305.357070325, 0.207985021936, 1.15333400675, -0.176593458911, 124.979634165, 72.8297698514, 155046.1613, 308.000003475
0.00605351170569, 150241.255267, 305.210832139, 0.213669729456, 1.55321207276, -0.186926145868, 128.152748071, 74.7882702011, 155046.012158, 308.000002516
0.00688963210702, 149802.421701, 305.046221308, 0.219941470115, 2.01846148862, 0.110836149457, 131.523901495, 76.9436947799, 154878.602915, 308.00000575
0.00772575250836, 149476.704933, 304.900172732, 0.22543655566, 2.53786824317, 0.253353397024, 134.580583037, 78.8186245173, 154795.573393, 308.000007779
0.0085618729097, 149380.298875, 304.784384097, 0.22961655034, 3.22081092681, 0.0569231768179, 136.879382576, 80.2098718277, 154896.327529, 308.000007252
0.00939799331104, 149287.077486, 304.672420413, 0.233658463466, 3.88119334558, -0.133018185828, 139.178182115, 81.5551608044, 154993.753362, 308.000006742
0.0102341137124, 149071.054835, 304.553889005, 0.237799647951, 4.62240836549, -0.107564546894, 141.291783923, 82.894105699, 154974.274366, 308.000006149
0.0110702341137, 148792.378749, 304.433182984, 0.241947867572, 5.39827794342, 0.031670332395, 143.30271326, 84.2149690742, 154893.103306, 308.00000552
0.0119063545151, 148521.415607, 304.315817754, 0.245981276547, 6.15267370968, 0.167051595485, 145.313642598, 85.4992747958, 154814.178825, 308.000004908
0.0127424749164, 148305.175945, 304.199470984, 0.249891384974, 7.02145193334, 0.200567015557, 147.177057536, 86.677420419, 154789.983561, 308.000004628
0.0135785953177, 148162.662236, 304.082699729, 0.253690126558, 8.0654570074, 0.0909418705065, 148.824393892, 87.7246770614, 154842.594101, 308.000004814
0.0144147157191, 148023.268954, 303.968485254, 0.257405692316, 9.08660293694, -0.0162829633798, 150.471730248, 88.7490033641, 154894.052699, 308.000004995
0.0152508361204, 147886.894723, 303.856744494, 0.261040784448, 10.0856323646, -0.121185466856, 152.119066605, 89.7511442828, 154944.396781, 308.000005173
0.0160869565217, 147715.439243, 303.733118887, 0.264960964465, 11.2824862766, -0.196705573636, 153.62129563, 90.6882342563, 154977.820315, 308.000005554
0.0169230769231, 147455.279569, 303.577178803, 0.269689256307, 12.9874891755, -0.205497981943, 154.771321129, 91.5041788075, 154972.469507, 308.000006431
0.0177591973244, 147198.957603, 303.423539046, 0.274347799441, 14.6673409729, -0.214160690321, 155.921346627, 92.3080870718, 154967.197631, 308.000007296
0.0185953177258, 146946.389048, 303.272149089, 0.278938125901, 16.3225941134, -0.222696547632, 157.071372126, 93.1002234263, 154962.002953, 308.000008147
0.0194314381271, 146697.492062, 303.122959876, 0.283461723175, 17.9537849797, -0.231108319912, 158.221397625, 93.8808445621, 154956.883789, 308.000008986
0.0202675585284, 146446.751236, 302.971960984, 0.28799295583, 19.5969663446, -0.241489413503, 159.244964879, 94.5806252433, 154952.47137, 308.000009567
0.0211036789298, 146149.640107, 302.786971336, 0.293139357024, 21.5432220128, -0.270210956506, 159.157007239, 94.6639320707, 154953.65505, 308.000007974
0.0219397993311, 145852.200401, 302.601777108, 0.298291449649, 23.4916300553, -0.298964262812, 159.069049598, 94.7473310276, 154954.840038, 308.00000638
