X, P, T, M, alpha, eta, rhou_x, Vx, P_tot, T_tot
-0.0491304347826, 152011.14395, 306.290898317, 0.167030788627, 6.18357203927e-09, -0.000122458085746, 101.316393249, 58.6018032697, 154979.863917, 307.999969175
-0.0482943143813, 152011.09697, 306.290899117, 0.167030707902, 4.56054312237e-09, -3.10278466528e-05, 101.316225752, 58.6017580305, 154979.814772, 307.999969314
-0.0474581939799, 152011.0121, 306.290903636, 0.167030441897, 2.0750077554e-09, 0.000144165896489, 101.315906581, 58.6016456098, 154979.720687, 307.999969564
-0.0466220735786, 152010.92723, 306.290908155, 0.16703017589, -4.10543271786e-10, 0.000319360743446, 101.315587409, 58.6015331883, 154979.626601, 307.999969813
-0.0457859531773, 152010.84236, 306.290912674, 0.167029909882, -2.89610995935e-09, 0.000494556694229, 101.315268237, 58.6014207661, 154979.532515, 307.999970063
-0.0449498327759, 152010.757489, 306.290917193, 0.167029643872, -5.38169230743e-09, 0.000669753748849, 101.314949066, 58.6013083432, 154979.438429, 307.999970313
-0.0441137123746, 152010.672617, 306.290921713, 0.16702937786, -7.86729031618e-09, 0.000844951907317, 101.314629894, 58.6011959196, 154979.344342, 307.999970563
-0.0432775919732, 152010.587745, 306.290926232, 0.167029111847, -1.03529039857e-08, 0.00102015116964, 101.314310722, 58.6010834953, 154979.250254, 307.999970813
-0.0424414715719, 152010.502872, 306.290930751, 0.167028845832, -1.28385333163e-08, 0.00119535153583, 101.313991551, 58.6009710703, 154979.156165, 307.999971062
-0.0416053511706, 152010.466052, 306.290928978, 0.167028897663, -1.42796489934e-08, 0.00125919315154, 101.313878643, 58.6009655041, 154979.122716, 307.999971703
-0.0407692307692, 152010.564765, 306.290909455, 0.167029845989, -1.27746439845e-08, 0.0010089418678, 101.314347509, 58.6012613375, 154979.260303, 307.999973445
-0.0399331103679, 152010.663476, 306.290889933, 0.167030794307, -1.12696529054e-08, 0.000758692900294, 101.314816374, 58.6015571682, 154979.397889, 307.999975188
-0.0390969899666, 152010.762187, 306.290870411, 0.167031742615, -9.7646757558e-09, 0.000508446248985, 101.31528524, 58.6018529961, 154979.535474, 307.99997693
-0.0382608695652, 152010.860897, 306.290850889, 0.167032690915, -8.25971253562e-09, 0.000258201913843, 101.315754106, 58.6021488214, 154979.673057, 307.999978673
-0.0374247491639, 152010.959606, 306.290831367, 0.167033639206, -6.75476324463e-09, 7.9598948369e-06, 101.316222972, 58.6024446438, 154979.810639, 307.999980415
-0.0365886287625, 152011.058315, 306.290811846, 0.167034587489, -5.24982788262e-09, -0.000242279808066, 101.316691838, 58.6027404635, 154979.94822, 307.999982157
-0.0357525083612, 152011.157022, 306.290792324, 0.167035535762, -3.7449064494e-09, -0.000492517194898, 101.317160704, 58.6030362805, 154980.085799, 307.9999839
-0.0349163879599, 152011.031729, 306.290791381, 0.167035401064, 1.60321453332e-08, -0.000258742426751, 101.316729248, 58.6029380367, 154979.958375, 307.999983294
-0.0340802675585, 152010.842251, 306.29079576, 0.167034956054, 4.10450698179e-08, 0.000113721880048, 101.31603982, 58.6027268794, 154979.755016, 307.999982015
-0.0332441471572, 152010.65277, 306.290800139, 0.167034511039, 6.60583347172e-08, 0.000486191255918, 101.315350392, 58.6025157192, 154979.551654, 307.999980736
-0.0324080267559, 152010.463287, 306.290804519, 0.167034066017, 9.1071940038e-08, 0.000858665700963, 101.314660964, 58.6023045561, 154979.34829, 307.999979458
-0.0315719063545, 152010.273801, 306.290808898, 0.167033620989, 1.16085885787e-07, 0.00123114521529, 101.313971536, 58.6020933901, 154979.144923, 307.999978179
-0.0307357859532, 152010.084312, 306.290813278, 0.167033175955, 1.41100171972e-07, 0.00160362979899, 101.313282107, 58.6018822213, 154978.941553, 307.9999769
-0.0298996655518, 152009.958268, 306.290809429, 0.167033150624, 1.47168318013e-07, 0.00182935163467, 101.312865043, 58.6018117553, 154978.818193, 307.999976187
-0.0290635451505, 152010.16169, 306.290762849, 0.167035304738, 5.48519671462e-08, 0.00129294262429, 101.313862317, 58.6024719401, 154979.110319, 307.999978414
-0.0282274247492, 152010.365107, 306.29071627, 0.16703745881, -3.74625663245e-08, 0.000756544173991, 101.31485959, 58.603132112, 154979.402439, 307.999980641
-0.0273913043478, 152010.56852, 306.290669693, 0.167039612839, -1.29775282452e-07, 0.000220156283456, 101.315856863, 58.6037922708, 154979.694554, 307.999982867
-0.0265551839465, 152010.771929, 306.290623116, 0.167041766826, -2.22086181291e-07, -0.000316221047626, 101.316854137, 58.6044524167, 154979.986663, 307.999985094
-0.0257190635452, 152010.975335, 306.29057654, 0.167043920771, -3.14395262894e-07, -0.000852587819565, 101.31785141, 58.6051125495, 154980.278766, 307.999987321
-0.0248829431438, 152010.983881, 306.290547225, 0.167045110533, -3.76475494996e-07, -0.000964329196681, 101.318056849, 58.6054240178, 154980.339468, 307.99998811
-0.0240468227425, 152010.585722, 306.290553934, 0.16704428794, -3.75466028869e-07, -0.000189807467451, 101.316609592, 58.6050077774, 154979.917199, 307.9999859
-0.0232107023411, 152010.187552, 306.290560643, 0.167043465323, -3.74456533902e-07, 0.000584736389405, 101.315162335, 58.6045915251, 154979.494917, 307.99998369
-0.0223745819398, 152009.78937, 306.290567352, 0.167042642683, -3.73447010094e-07, 0.00135930237483, 101.313715078, 58.6041752609, 154979.072624, 307.99998148
-0.0215384615385, 152009.391177, 306.290574062, 0.167041820019, -3.72437457444e-07, 0.00213389048978, 101.312267821, 58.6037589849, 154978.650318, 307.999979269
-0.0207023411371, 152009.142625, 306.290560826, 0.167041967383, -1.61918518119e-07, 0.00256056719225, 101.311465158, 58.6036700868, 154978.415803, 307.999977318
-0.0198662207358, 152009.561862, 306.290458587, 0.16704644337, 9.83483208785e-07, 0.0014346682752, 101.313538919, 58.6050420887, 154979.019315, 307.999976522
-0.0190301003344, 152009.981082, 306.290356352, 0.167050919174, 2.12883804678e-06, 0.000308815448674, 101.31561268, 58.6064140344, 154979.622802, 307.999975726
-0.0181939799331, 152010.400285, 306.290254121, 0.167055394795, 3.27414599875e-06, -0.000816991290156, 101.31768644, 58.607785924, 154980.226264, 307.999974929
-0.0173578595318, 152010.81947, 306.290151894, 0.167059870232, 4.41940706757e-06, -0.00194275194412, 101.319760201, 58.6091577574, 154980.829701, 307.999974133
-0.0165217391304, 152010.419601, 306.290133374, 0.16706014396, 2.02862450861e-06, -0.00124725636888, 101.318477272, 58.6090257347, 154980.454069, 307.999974667
-0.0156856187291, 152009.607824, 306.290156946, 0.167058304767, -2.1404994501e-06, 0.0003641489418, 101.31550638, 58.6081374505, 154979.586063, 307.99997587
-0.0148494983278, 152008.795999, 306.29018052, 0.167056465466, -6.30986791982e-06, 0.00197564875827, 101.312535489, 58.6072491141, 154978.718005, 307.999977073
-0.0140133779264, 152007.984126, 306.290204095, 0.167054626057, -1.04794809221e-05, 0.00358724308884, 101.309564597, 58.6063607256, 154977.849897, 307.999978275
-0.0131772575251, 152008.358187, 306.290074126, 0.167060169544, -1.11414930809e-05, 0.00245642895467, 101.311656637, 58.607987649, 154978.456626, 307.999978401
-0.0123411371237, 152009.229362, 306.289879802, 0.167068807476, -1.03330539236e-05, 0.000176089472668, 101.315871139, 58.6106688552, 154979.681557, 307.999978075
-0.0115050167224, 152010.100464, 306.289685495, 0.16707744469, -9.52468202179e-06, -0.00210406030372, 101.32008564, 58.6133498384, 154980.906386, 307.99997775
-0.0106688963211, 152010.378558, 306.289553136, 0.167082927942, 3.78686136374e-06, -0.00306128154588, 101.321848408, 58.6149119001, 154981.417412, 307.99997682
-0.00983277591973, 152008.789358, 306.289615809, 0.167078481055, 5.64748393983e-05, 0.000147099141729, 101.315890682, 58.6129509604, 154979.680834, 307.999973987
-0.00899665551839, 152007.199971, 306.28967849, 0.167074033645, 0.000109169014269, 0.00335585717934, 101.309932957, 58.61098979, 154977.944051, 307.999971154
-0.00816053511706, 152006.352333, 306.289651085, 0.167074072112, 9.9688615712e-05, 0.00486880447584, 101.307134897, 58.6105703286, 154977.123663, 307.999970118
-0.00732441471572, 152008.121334, 306.289305949, 0.167089932808, -0.000129084753617, 0.000399706768396, 101.315481325, 58.6155888627, 154979.535896, 307.999975421
-0.00648829431438, 152009.890043, 306.288960871, 0.167105790891, -0.000357820433086, -0.00406865466602, 101.323827752, 58.6206065701, 154981.947732, 307.999980724
-0.00565217391304, 152008.811998, 306.288924902, 0.167105997092, -0.000295136179532, -0.00214733491443, 101.320272467, 58.6201072682, 154980.911112, 307.9999823
-0.00481605351171, 152005.80259, 306.289098607, 0.167095585972, -3.47522861951e-05, 0.00410889547708, 101.30864426, 58.6158654002, 154977.534978, 307.99998135
-0.00397993311037, 152004.863117, 306.28900297, 0.167098320834, 0.000794521495563, 0.00557295719149, 101.306323775, 58.6161773214, 154976.737357, 307.99997941
-0.00314381270903, 152008.275089, 306.288341257, 0.167128685851, 0.00281903722624, -0.0030366848169, 101.323568067, 58.6260607717, 154981.36008, 307.999975392
-0.00230769230769, 152003.11421, 306.287979688, 0.167144208805, -0.000703669597683, 0.00553029937298, 101.325745369, 58.6307191278, 154976.721522, 307.999972721
-0.00147157190635, 151982.799398, 306.288148227, 0.16713351605, -0.014032160686, 0.0444583556967, 101.301298045, 58.6261476757, 154955.712887, 307.999972427
-0.000635451505017, 151930.225774, 306.238543718, 0.169535052226, 0.00638914505211, -0.0189528302945, 102.708088162, 59.4631180274, 154988.722235, 307.999980356
0.000200668896321, 151819.038337, 306.164949857, 0.173071427839, 0.0346051586726, -0.0501724765459, 104.798835707, 60.6959323022, 155003.725796, 307.999987584
0.00103678929766, 151570.81144, 306.085628277, 0.176800040237, 0.0398796125892, 0.159191963082, 106.900755582, 61.9955676802, 154888.603163, 307.999981451
0.001872909699, 151368.261972, 305.895979802, 0.185287054932, 0.203970022438, -0.0797301970415, 111.766431451, 64.9504428855, 155012.062338, 307.99998385
0.00270903010033, 151128.476102, 305.713909214, 0.193327332354, 0.394564711879, -0.222406489171, 116.630739608, 67.7486424771, 155083.646719, 307.999988358
0.00354515050167, 150698.4546, 305.597325302, 0.198223142295, 0.588208801001, 0.212592614133, 119.250911774, 69.4494874034, 154844.9968, 307.999993948
0.00438127090301, 150487.42887, 305.47817868, 0.203115601705, 0.84253021238, 0.222326685812, 122.033715053, 71.1454076185, 154835.58146, 307.99999194
0.00521739130435, 150488.64757, 305.35684485, 0.207992894018, 1.15489576901, -0.179118606046, 124.985016478, 72.832431891, 155047.818134, 307.999982592
0.00605351170569, 150240.726785, 305.210328532, 0.2136881054, 1.55455411878, -0.186930667093, 128.163178274, 74.7945861715, 155046.294532, 307.999979273
0.00688963210702, 149798.045743, 305.045515335, 0.2199668841, 2.01887469721, 0.117542085242, 131.535274931, 76.9525088975, 154875.252391, 307.999980772
0.00772575250836, 149471.418885, 304.899490666, 0.225460900343, 2.53731225713, 0.261875883108, 134.590866641, 78.8271370561, 154791.242026, 307.999981752
0.0085618729097, 149380.6443, 304.784228477, 0.22962181182, 3.21916639686, 0.0563581619568, 136.883676627, 80.2118641424, 154896.924166, 307.999981637
0.00939799331104, 149292.860578, 304.672763974, 0.233645628596, 3.87855464428, -0.142388112453, 139.176486613, 81.5509669114, 154999.124265, 307.999981525
0.0102341137124, 149075.319381, 304.553908804, 0.237797420444, 4.62559317476, -0.115059571967, 141.292659211, 82.8925513839, 154978.618005, 307.999982263
0.0110702341137, 148791.484553, 304.432460531, 0.241970852694, 5.41074560808, 0.0316788013821, 143.310905139, 84.2205450351, 154893.362841, 307.999983443
0.0119063545151, 148515.533187, 304.314385462, 0.246028368591, 6.17409056932, 0.174341541971, 145.329151068, 85.5116538938, 154810.475625, 307.99998459
0.0127424749164, 148297.851132, 304.197934068, 0.249942381193, 7.04412054047, 0.210283649207, 147.194121318, 86.6911406931, 154784.967568, 307.999985103
0.0135785953177, 148158.833343, 304.081889303, 0.253717296243, 8.07869432566, 0.096284683975, 148.834573883, 87.7322687141, 154839.976457, 307.999984731
0.0144147157191, 148022.84665, 303.968374738, 0.257409904358, 9.09071062394, -0.015228687475, 150.475026449, 88.7506963418, 154893.785953, 307.999984368
0.0152508361204, 147889.792988, 303.857308513, 0.261022868397, 10.0808992326, -0.124336880997, 152.115479015, 89.7471579971, 154946.434857, 307.999984012
0.0160869565217, 147719.609229, 303.734025384, 0.264931531015, 11.2713306963, -0.201172858413, 153.614370697, 90.6819519786, 154980.584782, 307.999984098
0.0169230769231, 147455.966341, 303.577683198, 0.269672077923, 12.9751400978, -0.204487278522, 154.769666767, 91.503287071, 154972.251515, 307.999985229
0.0177591973244, 147196.230276, 303.423657787, 0.274342376486, 14.6537014022, -0.207752583512, 155.924962836, 92.3124511141, 154964.041736, 307.999986343
0.0185953177258, 146940.314832, 303.271898032, 0.278943976697, 16.3075716947, -0.210969857081, 157.080258906, 93.1097126553, 154955.952719, 307.999987441
0.0194314381271, 146688.136324, 303.122354309, 0.283478383277, 17.9372917909, -0.214140151279, 158.235554976, 93.8953323993, 154947.98182, 307.999988523
0.0202675585284, 146434.902461, 302.97109603, 0.288017656241, 19.5792451063, -0.22051171308, 159.263537381, 94.5990642139, 154941.389362, 307.999989291
0.0211036789298, 146141.693997, 302.786556298, 0.293151601897, 21.5271480273, -0.255426933946, 159.172476042, 94.6781389386, 154945.95133, 307.999987431
0.0219397993311, 145848.149856, 302.601805298, 0.298291425097, 23.4772809844, -0.290382127133, 159.081414704, 94.7573041912, 154950.518519, 307.99998557
0.0227759197324, 145554.269461, 302.416842666, 0.303437135939, 25.4296478094, -0.325377361325, 158.990353365, 94.8365601272, 154955.090941, 307.999983707
0.0236120401338, 145260.052236, 302.231668039, 0.308588744545, 27.3842523427, -0.36041270536, 158.899292026, 94.9159069025, 154959.668603, 307.999981841
0.0244481605351, 144965.497599, 302.046281052, 0.313746261062, 29.3410984337, -0.395488228236, 158.808230688, 94.9953446733, 154964.251515, 307.999979973
0.0252842809365, 144574.76554, 301.817927259, 0.319759975533, 31.3206619588, -0.378536071994, 158.136851751, 94.7867636645, 154935.192458, 307.999980065
0.0261204013378, 144095.10317, 301.549265301, 0.326592657968, 33.3415425287, -0.315568969365, 156.960493897, 94.3222147944, 154876.184595, 307.999981883
0.0269565217391, 143608.196743, 301.276545901, 0.333528530367, 35.3929432632, -0.25165091181, 155.784136043, 93.8506501173, 154816.28557, 307.999983729
0.0277926421405, 143113.880906, 300.999676442, 0.340569948141, 37.4755608148, -0.186760192855, 154.607778188, 93.3719094906, 154755.475043, 307.999985603
0.0286287625418, 142611.985235, 300.718561471, 0.347719338938, 39.5901132009, -0.12087444033, 153.431420334, 92.8858278605, 154693.732049, 307.999987506
0.0294648829431, 142031.524263, 300.384301145, 0.35565152904, 41.4221981737, -0.0633358839245, 151.868389461, 92.2304403093, 154626.661336, 307.999987537
0.0303010033445, 141421.442777, 300.031036287, 0.363916831251, 43.2170662629, -0.00683704528506, 150.212786134, 91.5217481313, 154557.09217, 307.999987109
0.0311371237458, 140797.76312, 299.669897472, 0.372366359651, 45.0519403555, 0.0509211019048, 148.557182806, 90.797259839, 154485.97237, 307.99998667
0.0319732441472, 140161.974425, 299.301622889, 0.380939571333, 46.9018016741, 0.110555236888, 146.843624014, 90.0276094927, 154412.585155, 307.999985929
0.0328093645485, 139530.637333, 298.934495083, 0.388986962939, 48.5005809183, 0.178478671672, 144.47440086, 88.9045473362, 154329.481796, 307.999981794
0.0336454849498, 138878.248531, 298.555125531, 0.39730269194, 50.1526708845, 0.248666989088, 142.105177705, 87.7440370738, 154243.607386, 307.999977522
0.0344816053512, 138209.645553, 298.165075206, 0.405823851483, 51.8351108152, 0.317253104578, 139.717572259, 86.539399196, 154156.863411, 307.999973421
0.0353177257525, 137591.482892, 297.788450187, 0.41368625556, 53.2537568765, 0.337898085525, 137.101505407, 85.2303146969, 154092.825491, 307.999973188
0.0361538461538, 136949.270715, 297.397172633, 0.421854545165, 54.7275951278, 0.359346256034, 134.485438556, 83.8703004822, 154026.296187, 307.999972947
0.0369899665552, 136315.940369, 297.02385814, 0.429503689745, 56.0785383931, 0.428948953284, 131.799573412, 82.4775217089, 153934.355706, 307.999974412
0.0378260869565, 135683.457655, 296.661624111, 0.436800196941, 57.3412580638, 0.539301946133, 129.059087072, 81.0431313517, 153820.341484, 307.999977312
0.0386622073579, 135064.572171, 296.289222599, 0.4442164229, 58.492497655, 0.589269473984, 126.686844441, 79.7976888101, 153735.695649, 307.999979475
0.0394983277592, 134490.357968, 295.913233722, 0.451566670125, 59.4175353557, 0.53718864457, 124.894000774, 78.9104392685, 153702.835192, 307.999980338
0.0403344481605, 133934.241025, 295.563197166, 0.458345261711, 60.3649003785, 0.538178087234, 122.75562416, 77.7992187307, 153644.63606, 307.999980267
0.0411705685619, 133395.45126, 295.24078478, 0.464509590877, 61.3437771782, 0.600103742071, 120.240725921, 76.4239623477, 153556.984464, 307.999979124
0.0420066889632, 133241.900709, 295.206666878, 0.465186782778, 62.8089349352, 0.813530774988, 114.362413675, 72.9129704653, 153437.577845, 307.999977536
0.0428428093645, 133289.074273, 295.296265458, 0.463502889754, 64.4338303029, 1.01579461966, 107.811170911, 68.6196944777, 153345.13003, 307.999976405
0.0436789297659, 133666.896502, 295.497002932, 0.459668251886, 65.5644900948, 0.884872811281, 102.716796722, 65.2436212107, 153449.042064, 307.999978335
0.0445150501672, 133803.529906, 295.553148718, 0.458587809815, 65.9085837975, 0.782735905591, 101.283373197, 64.2375108478, 153513.036457, 307.999983233
0.0453511705686, 133820.597263, 295.554402672, 0.458554974689, 65.9491258683, 0.751089460975, 101.136133639, 64.1419001994, 153530.02596, 307.999982309
0.0461872909699, 133757.779721, 295.541236348, 0.458800639643, 65.9021957614, 0.841080233716, 101.337101536, 64.3022918141, 153479.520881, 307.9999677
0.0470234113712, 133712.542094, 295.531335181, 0.458983836114, 65.8714247021, 0.90457814018, 101.472674746, 64.4132441399, 153443.749458, 307.999958273
0.0478595317726, 133747.705264, 295.536339031, 0.458881755658, 65.9147580987, 0.846825025753, 101.305519517, 64.2977846825, 153475.401625, 307.999972622
0.0486956521739, 133781.268581, 295.540973588, 0.458786789475, 65.9562427587, 0.791228455554, 101.146616469, 64.1879539892, 153505.840098, 307.999988909
0.0495317725753, 133752.223258, 295.531531184, 0.45896369517, 65.9250537253, 0.821273265697, 101.289256646, 64.2974051621, 153488.182497, 308.000074229
0.0503678929766, 133723.259626, 295.522115337, 0.459140103313, 65.8939524121, 0.85123357388, 101.431896824, 64.4065485002, 153470.574558, 308.000159309
0.0512040133779, 133728.057094, 295.52454949, 0.459082791126, 65.915571284, 0.849803002029, 101.336557789, 64.3489761376, 153471.093261, 307.999765317
0.0520401337793, 133737.666188, 295.528674468, 0.458992106058, 65.9447408176, 0.843906541557, 101.207417877, 64.2675547682, 153474.189983, 307.999302194
0.0528762541806, 133736.262574, 295.523905144, 0.459090143516, 65.9357323172, 0.830581857983, 101.262572602, 64.308379717, 153481.396606, 307.999936873
0.0537123745819, 133730.680095, 295.515770789, 0.459259590105, 65.9122482201, 0.814472471999, 101.38775936, 64.3955227177, 153490.144408, 308.000986762
0.0545484949833, 133723.812066, 295.515020816, 0.459284029561, 65.9174420532, 0.826951468458, 101.367090596, 64.3885440407, 153484.387137, 308.001664446
0.0553846153846, 133715.965497, 295.519758347, 0.459200743112, 65.9439740055, 0.860726176735, 101.238010412, 64.3115665258, 153467.826828, 308.002067658
0.056220735786, 133716.915168, 295.522157659, 0.459058220141, 65.9396787762, 0.867009103879, 101.224249668, 64.3056395103, 153456.405212, 307.996676891
0.0570568561873, 133729.877285, 295.521351194, 0.458835449978, 65.8932894943, 0.835704257505, 101.368033862, 64.3968062492, 153452.058205, 307.98339636
0.0578929765886, 133719.871175, 295.514649487, 0.459050520589, 65.8870621543, 0.83413674091, 101.430083809, 64.4426294541, 153459.783467, 307.988591221
0.05872909699, 133648.220753, 295.492090219, 0.460440917954, 65.9884223472, 0.912256888735, 101.272966728, 64.3673162399, 153499.930523, 308.043347687
0.0595652173913, 133558.904902, 295.448863934, 0.461891306253, 65.9205305499, 0.958004609117, 101.729944076, 64.7309815199, 153524.107168, 308.079103877
0.0604013377926, 133353.557112, 295.265478199, 0.463653124585, 64.6842020348, 0.776038423436, 106.663746696, 68.1116405578, 153435.829061, 307.980567096
0.061237458194, 133166.366449, 295.098307678, 0.465259160572, 63.5571913479, 0.610161932362, 111.597549316, 71.1933771817, 153355.356622, 307.890743069
0.0620735785953, 132716.917549, 294.833502932, 0.468553525048, 62.1222827488, 0.680511479102, 117.332084409, 75.2805746478, 153120.319853, 307.793673441
0.0629096989967, 132245.190038, 294.567706756, 0.471961274795, 60.7291809491, 0.795984891425, 123.264023707, 79.2760902342, 152869.916877, 307.70232969
0.063745819398, 131862.093823, 294.347286437, 0.474587793296, 59.5675210005, 0.875320994296, 128.408095658, 82.565087274, 152654.099283, 307.615684212
0.0645819397993, 131613.011081, 294.191615065, 0.475913812272, 58.7301723719, 0.887798942064, 131.608770779, 84.8231853647, 152480.033168, 307.525598209
0.0654180602007, 131375.755893, 294.043335661, 0.477176865988, 57.932584769, 0.899684381543, 134.809445899, 86.9740589454, 152314.232484, 307.439789889
0.066254180602, 131203.083673, 293.933871051, 0.477805698806, 57.3012895205, 0.902884921285, 137.223652714, 88.5937969668, 152168.223898, 307.359301096
0.0670903010033, 131078.572608, 293.853311711, 0.477954091731, 56.7926928397, 0.899468446911, 139.002837691, 89.8188546761, 152036.321625, 307.282314267
0.0679264214047, 130957.208653, 293.774788568, 0.478098733915, 56.296951317, 0.896138326459, 140.782022669, 91.0129481439, 151907.753281, 307.207273337
0.068762541806, 130865.542822, 293.714668743, 0.477480992007, 55.8062349013, 0.891081947459, 142.291699824, 92.0317283763, 151747.50477, 307.109128906
0.0695986622074, 130796.131746, 293.66834115, 0.476293215253, 55.3194872076, 0.884736407442, 143.593115001, 92.9189307611, 151563.626502, 306.993743922
0.0704347826087, 130727.967543, 293.622845767, 0.475126775271, 54.8414832648, 0.878504856298, 144.894530177, 93.790195779, 151383.051353, 306.88043167
0.07127090301, 130674.335426, 293.589116119, 0.473736799367, 54.4026174166, 0.880519395082, 145.996944199, 94.5167786906, 151200.625289, 306.767409482
0.0721070234114, 130656.276983, 293.584530077, 0.471721517096, 54.0491773588, 0.903864034724, 146.575661418, 94.8959805737, 151006.994719, 306.651149719
0.0729431438127, 130638.360578, 293.579980107, 0.469722085914, 53.6985172637, 0.927025058425, 147.154378637, 95.2721998658, 150814.887139, 306.53580439
0.073779264214, 130620.584541, 293.575465784, 0.46773831954, 53.3506044614, 0.950004624028, 147.733095856, 95.6454716182, 150624.284651, 306.421362749
0.0746153846154, 130640.422478, 293.588450766, 0.464773548241, 52.9709730208, 0.950247806186, 148.090248445, 95.8537268016, 150397.121256, 306.274006721
0.0754515050167, 130678.842484, 293.610080066, 0.461324593275, 52.5757390601, 0.939256488717, 148.337042107, 95.980405815, 150151.934484, 306.110414364
0.0762876254181, 130717.13486, 293.631637515, 0.457887095548, 52.1818180449, 0.9283016838, 148.583835769, 96.1066640078, 149907.562208, 305.947365452
0.0771237458194, 130755.300243, 293.65312347, 0.454460998064, 51.7892034437, 0.917383209798, 148.830629431, 96.2325034733, 149664.000378, 305.784857281
0.0779598662207, 130777.151544, 293.667333378, 0.45100568944, 51.3689802722, 0.917507954765, 149.058936245, 96.3555402968, 149405.62818, 305.617528594
0.0787959866221, 130793.080149, 293.67889367, 0.447546121735, 50.9395642977, 0.921614763905, 149.280545265, 96.4773430297, 149142.384417, 305.448765447
0.0796321070234, 130808.961532, 293.69041969, 0.444096810355, 50.5114213812, 0.92570939789, 149.502154285, 96.598784663, 148879.921073, 305.28050262
0.0804682274247, 130824.795902, 293.701911589, 0.44065770976, 50.0845458698, 0.929791910782, 149.723763305, 96.7198668001, 148618.234683, 305.112737891
0.0813043478261, 130833.514213, 293.708291061, 0.436795841787, 49.5855915182, 0.932060621874, 149.930973751, 96.8357510886, 148320.399741, 304.921741245
0.0821404682274, 130834.801229, 293.709331679, 0.432490561378, 49.0111082786, 0.932435201382, 150.123077574, 96.9462551955, 147984.665167, 304.706387482
0.0829765886288, 130836.084955, 293.710369638, 0.428196285324, 48.4380934259, 0.93280882346, 150.315181398, 97.0564768524, 147649.788736, 304.491584165
0.0838127090301, 130837.365404, 293.711404946, 0.423912971488, 47.8665413375, 0.933181491774, 150.507285221, 97.1664171408, 147315.76716, 304.277329189
0.0846488294314, 130837.988987, 293.711837595, 0.419637340945, 47.2930947358, 0.932936984465, 150.702990312, 97.2787787827, 146981.840597, 304.06298345
0.0854849498328, 130792.770089, 293.67018651, 0.415152923687, 46.4870267222, 0.889475074705, 151.152025789, 97.5801387589, 146596.276689, 303.804876217
0.0863210702341, 130747.819064, 293.628782162, 0.410695071711, 45.6857337824, 0.84627062936, 151.601061266, 97.8797135059, 146212.996826, 303.548297988
0.0871571906355, 130703.133538, 293.587622366, 0.406263549659, 44.8891736113, 0.803321367395, 152.050096743, 98.1775188402, 145831.980773, 303.293235216
0.0879933110368, 130658.711166, 293.54670496, 0.401858124943, 44.0973044016, 0.760625034637, 152.49913222, 98.4735703919, 145453.208533, 303.039674515
0.0888294314381, 130604.248745, 293.510316173, 0.396186573107, 43.1962279767, 0.755602846819, 152.492164438, 98.4861134553, 144985.269018, 302.740362253
0.0896655518395, 130537.183879, 293.478956488, 0.388938620515, 42.1547542495, 0.795618861187, 151.939802142, 98.1594599806, 144405.574515, 302.383072134
0.0905016722408, 130469.629618, 293.447367961, 0.381637777198, 41.1056805415, 0.835926885745, 151.387439845, 97.8304228067, 143821.649789, 302.023174749
