#axial coordinate,	p,	T,	p_t,	T_t,	ds,	alpha,	Mach,	flux
   -5.500501e-02	   +1.013365e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +6.168686e-09	   +2.354824e-01	   +9.862231e+01
   -5.477477e-02	   +1.013365e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +6.068495e-09	   +2.354823e-01	   +9.862228e+01
   -5.454454e-02	   +1.013365e+05	   +2.855333e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +5.959934e-09	   +2.354823e-01	   +9.862226e+01
   -5.431431e-02	   +1.013365e+05	   +2.855333e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +5.843004e-09	   +2.354822e-01	   +9.862223e+01
   -5.408408e-02	   +1.013365e+05	   +2.855333e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +5.902141e-09	   +2.354822e-01	   +9.862222e+01
   -5.385385e-02	   +1.013365e+05	   +2.855333e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +6.482474e-09	   +2.354823e-01	   +9.862226e+01
   -5.362362e-02	   +1.013365e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +7.028444e-09	   +2.354824e-01	   +9.862231e+01
   -5.339339e-02	   +1.013365e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +7.540051e-09	   +2.354824e-01	   +9.862235e+01
   -5.316316e-02	   +1.013366e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +8.017295e-09	   +2.354825e-01	   +9.862239e+01
   -5.293293e-02	   +1.013366e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +8.460178e-09	   +2.354826e-01	   +9.862244e+01
   -5.270270e-02	   +1.013366e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +8.868699e-09	   +2.354827e-01	   +9.862248e+01
   -5.247247e-02	   +1.013366e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +9.242859e-09	   +2.354828e-01	   +9.862252e+01
   -5.224224e-02	   +1.013366e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +9.582658e-09	   +2.354829e-01	   +9.862256e+01
   -5.201201e-02	   +1.013366e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +9.888097e-09	   +2.354829e-01	   +9.862260e+01
   -5.178178e-02	   +1.013366e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +1.015918e-08	   +2.354830e-01	   +9.862265e+01
   -5.155155e-02	   +1.013366e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901350e+03	   +1.039590e-08	   +2.354831e-01	   +9.862269e+01
   -5.132132e-02	   +1.013366e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901350e+03	   +1.059826e-08	   +2.354832e-01	   +9.862273e+01
   -5.109109e-02	   +1.013366e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901350e+03	   +1.076627e-08	   +2.354833e-01	   +9.862277e+01
   -5.086086e-02	   +1.013366e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901350e+03	   +1.089991e-08	   +2.354833e-01	   +9.862281e+01
   -5.063063e-02	   +1.013366e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901350e+03	   +1.099920e-08	   +2.354834e-01	   +9.862285e+01
   -5.040040e-02	   +1.013367e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901351e+03	   +1.106414e-08	   +2.354835e-01	   +9.862289e+01
   -5.017017e-02	   +1.013367e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901351e+03	   +1.109471e-08	   +2.354836e-01	   +9.862294e+01
   -4.993994e-02	   +1.013367e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901351e+03	   +1.109094e-08	   +2.354837e-01	   +9.862298e+01
   -4.970971e-02	   +1.013367e+05	   +2.855333e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +1.105280e-08	   +2.354837e-01	   +9.862302e+01
   -4.947948e-02	   +1.013367e+05	   +2.855333e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +1.098031e-08	   +2.354838e-01	   +9.862306e+01
   -4.924925e-02	   +1.013367e+05	   +2.855333e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +1.087347e-08	   +2.354839e-01	   +9.862310e+01
   -4.901902e-02	   +1.013367e+05	   +2.855333e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +1.073228e-08	   +2.354840e-01	   +9.862314e+01
   -4.878879e-02	   +1.013367e+05	   +2.855333e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +1.055673e-08	   +2.354840e-01	   +9.862318e+01
   -4.855856e-02	   +1.013367e+05	   +2.855333e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +1.034683e-08	   +2.354841e-01	   +9.862322e+01
   -4.832833e-02	   +1.013367e+05	   +2.855333e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +1.010258e-08	   +2.354842e-01	   +9.862326e+01
   -4.809810e-02	   +1.013367e+05	   +2.855333e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +9.823971e-09	   +2.354843e-01	   +9.862330e+01
   -4.786787e-02	   +1.013368e+05	   +2.855333e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +9.511016e-09	   +2.354844e-01	   +9.862334e+01
   -4.763764e-02	   +1.013368e+05	   +2.855333e+02	   +1.052704e+05	   +2.886990e+02	   -5.901351e+03	   +9.163710e-09	   +2.354844e-01	   +9.862338e+01
   -4.740741e-02	   +1.013368e+05	   +2.855333e+02	   +1.052704e+05	   +2.886990e+02	   -5.901351e+03	   +8.782054e-09	   +2.354845e-01	   +9.862342e+01
   -4.717718e-02	   +1.013368e+05	   +2.855333e+02	   +1.052704e+05	   +2.886990e+02	   -5.901351e+03	   +9.093377e-09	   +2.354845e-01	   +9.862342e+01
   -4.694695e-02	   +1.013368e+05	   +2.855333e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +1.042157e-08	   +2.354844e-01	   +9.862336e+01
   -4.671672e-02	   +1.013367e+05	   +2.855333e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +1.167356e-08	   +2.354843e-01	   +9.862331e+01
   -4.648649e-02	   +1.013367e+05	   +2.855333e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +1.284934e-08	   +2.354842e-01	   +9.862325e+01
   -4.625626e-02	   +1.013367e+05	   +2.855333e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +1.394891e-08	   +2.354841e-01	   +9.862320e+01
   -4.602603e-02	   +1.013367e+05	   +2.855333e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +1.497227e-08	   +2.354840e-01	   +9.862314e+01
   -4.579580e-02	   +1.013367e+05	   +2.855333e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +1.591942e-08	   +2.354839e-01	   +9.862308e+01
   -4.556557e-02	   +1.013367e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901351e+03	   +1.679037e-08	   +2.354838e-01	   +9.862303e+01
   -4.533534e-02	   +1.013367e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901351e+03	   +1.758511e-08	   +2.354837e-01	   +9.862297e+01
   -4.510511e-02	   +1.013367e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901351e+03	   +1.830364e-08	   +2.354836e-01	   +9.862291e+01
   -4.487487e-02	   +1.013366e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901350e+03	   +1.894597e-08	   +2.354835e-01	   +9.862285e+01
   -4.464464e-02	   +1.013366e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901350e+03	   +1.951210e-08	   +2.354834e-01	   +9.862280e+01
   -4.441441e-02	   +1.013366e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901350e+03	   +2.000202e-08	   +2.354833e-01	   +9.862274e+01
   -4.418418e-02	   +1.013366e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901350e+03	   +2.041574e-08	   +2.354832e-01	   +9.862268e+01
   -4.395395e-02	   +1.013366e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +2.075326e-08	   +2.354831e-01	   +9.862262e+01
   -4.372372e-02	   +1.013366e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +2.101457e-08	   +2.354830e-01	   +9.862256e+01
   -4.349349e-02	   +1.013366e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +2.119969e-08	   +2.354829e-01	   +9.862250e+01
   -4.326326e-02	   +1.013366e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +2.130860e-08	   +2.354828e-01	   +9.862244e+01
   -4.303303e-02	   +1.013365e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +2.134132e-08	   +2.354826e-01	   +9.862238e+01
   -4.280280e-02	   +1.013365e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +2.129783e-08	   +2.354825e-01	   +9.862232e+01
   -4.257257e-02	   +1.013365e+05	   +2.855333e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +2.117815e-08	   +2.354824e-01	   +9.862226e+01
   -4.234234e-02	   +1.013365e+05	   +2.855333e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +2.098227e-08	   +2.354823e-01	   +9.862220e+01
   -4.211211e-02	   +1.013365e+05	   +2.855333e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +2.071020e-08	   +2.354822e-01	   +9.862214e+01
   -4.188188e-02	   +1.013365e+05	   +2.855333e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +2.036192e-08	   +2.354821e-01	   +9.862208e+01
   -4.165165e-02	   +1.013365e+05	   +2.855333e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +1.993745e-08	   +2.354820e-01	   +9.862202e+01
   -4.142142e-02	   +1.013365e+05	   +2.855333e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +1.943679e-08	   +2.354819e-01	   +9.862196e+01
   -4.119119e-02	   +1.013364e+05	   +2.855334e+02	   +1.052699e+05	   +2.886990e+02	   -5.901350e+03	   +1.885993e-08	   +2.354818e-01	   +9.862190e+01
   -4.096096e-02	   +1.013364e+05	   +2.855334e+02	   +1.052699e+05	   +2.886990e+02	   -5.901350e+03	   +1.889192e-08	   +2.354817e-01	   +9.862188e+01
   -4.073073e-02	   +1.013365e+05	   +2.855333e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +2.057542e-08	   +2.354819e-01	   +9.862197e+01
   -4.050050e-02	   +1.013365e+05	   +2.855333e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +2.213490e-08	   +2.354821e-01	   +9.862205e+01
   -4.027027e-02	   +1.013365e+05	   +2.855333e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +2.357037e-08	   +2.354822e-01	   +9.862214e+01
   -4.004004e-02	   +1.013365e+05	   +2.855333e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +2.488181e-08	   +2.354824e-01	   +9.862223e+01
   -3.980981e-02	   +1.013365e+05	   +2.855333e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +2.606924e-08	   +2.354826e-01	   +9.862231e+01
   -3.957958e-02	   +1.013365e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +2.713266e-08	   +2.354828e-01	   +9.862240e+01
   -3.934935e-02	   +1.013366e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +2.807206e-08	   +2.354829e-01	   +9.862248e+01
   -3.911912e-02	   +1.013366e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +2.888746e-08	   +2.354831e-01	   +9.862257e+01
   -3.888889e-02	   +1.013366e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +2.957885e-08	   +2.354833e-01	   +9.862265e+01
   -3.865866e-02	   +1.013366e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901350e+03	   +3.014623e-08	   +2.354834e-01	   +9.862273e+01
   -3.842843e-02	   +1.013366e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901350e+03	   +3.058962e-08	   +2.354836e-01	   +9.862282e+01
   -3.819820e-02	   +1.013366e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901351e+03	   +3.090900e-08	   +2.354838e-01	   +9.862290e+01
   -3.796797e-02	   +1.013367e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901351e+03	   +3.110438e-08	   +2.354839e-01	   +9.862298e+01
   -3.773774e-02	   +1.013367e+05	   +2.855333e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +3.117576e-08	   +2.354841e-01	   +9.862306e+01
   -3.750751e-02	   +1.013367e+05	   +2.855333e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +3.112315e-08	   +2.354843e-01	   +9.862315e+01
   -3.727728e-02	   +1.013367e+05	   +2.855333e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +3.094655e-08	   +2.354844e-01	   +9.862323e+01
   -3.704705e-02	   +1.013367e+05	   +2.855333e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +3.064596e-08	   +2.354846e-01	   +9.862331e+01
   -3.681682e-02	   +1.013368e+05	   +2.855333e+02	   +1.052704e+05	   +2.886990e+02	   -5.901351e+03	   +3.022138e-08	   +2.354847e-01	   +9.862339e+01
   -3.658659e-02	   +1.013368e+05	   +2.855333e+02	   +1.052704e+05	   +2.886990e+02	   -5.901351e+03	   +2.967281e-08	   +2.354849e-01	   +9.862346e+01
   -3.635636e-02	   +1.013368e+05	   +2.855333e+02	   +1.052704e+05	   +2.886990e+02	   -5.901351e+03	   +2.900026e-08	   +2.354850e-01	   +9.862354e+01
   -3.612613e-02	   +1.013368e+05	   +2.855333e+02	   +1.052704e+05	   +2.886990e+02	   -5.901351e+03	   +2.820372e-08	   +2.354852e-01	   +9.862362e+01
   -3.589590e-02	   +1.013368e+05	   +2.855333e+02	   +1.052705e+05	   +2.886990e+02	   -5.901351e+03	   +2.728321e-08	   +2.354853e-01	   +9.862370e+01
   -3.566567e-02	   +1.013368e+05	   +2.855332e+02	   +1.052705e+05	   +2.886990e+02	   -5.901351e+03	   +2.623871e-08	   +2.354855e-01	   +9.862378e+01
   -3.543544e-02	   +1.013369e+05	   +2.855332e+02	   +1.052705e+05	   +2.886990e+02	   -5.901351e+03	   +2.507024e-08	   +2.354856e-01	   +9.862385e+01
   -3.520521e-02	   +1.013368e+05	   +2.855332e+02	   +1.052705e+05	   +2.886990e+02	   -5.901351e+03	   +2.665818e-08	   +2.354856e-01	   +9.862380e+01
   -3.497497e-02	   +1.013368e+05	   +2.855332e+02	   +1.052705e+05	   +2.886990e+02	   -5.901351e+03	   +2.946703e-08	   +2.354854e-01	   +9.862369e+01
   -3.474474e-02	   +1.013368e+05	   +2.855333e+02	   +1.052704e+05	   +2.886990e+02	   -5.901351e+03	   +3.204191e-08	   +2.354852e-01	   +9.862357e+01
   -3.451451e-02	   +1.013368e+05	   +2.855333e+02	   +1.052704e+05	   +2.886990e+02	   -5.901351e+03	   +3.438283e-08	   +2.354850e-01	   +9.862346e+01
   -3.428428e-02	   +1.013367e+05	   +2.855333e+02	   +1.052704e+05	   +2.886990e+02	   -5.901351e+03	   +3.648978e-08	   +2.354848e-01	   +9.862334e+01
   -3.405405e-02	   +1.013367e+05	   +2.855333e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +3.836277e-08	   +2.354846e-01	   +9.862322e+01
   -3.382382e-02	   +1.013367e+05	   +2.855333e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +4.000180e-08	   +2.354844e-01	   +9.862311e+01
   -3.359359e-02	   +1.013367e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901351e+03	   +4.140688e-08	   +2.354842e-01	   +9.862299e+01
   -3.336336e-02	   +1.013366e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901351e+03	   +4.257799e-08	   +2.354840e-01	   +9.862287e+01
   -3.313313e-02	   +1.013366e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901350e+03	   +4.351516e-08	   +2.354838e-01	   +9.862275e+01
   -3.290290e-02	   +1.013366e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +4.421837e-08	   +2.354836e-01	   +9.862262e+01
   -3.267267e-02	   +1.013366e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +4.468763e-08	   +2.354834e-01	   +9.862250e+01
   -3.244244e-02	   +1.013365e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +4.492294e-08	   +2.354832e-01	   +9.862238e+01
   -3.221221e-02	   +1.013365e+05	   +2.855333e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +4.492431e-08	   +2.354830e-01	   +9.862225e+01
   -3.198198e-02	   +1.013365e+05	   +2.855333e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +4.469174e-08	   +2.354828e-01	   +9.862213e+01
   -3.175175e-02	   +1.013365e+05	   +2.855333e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +4.422522e-08	   +2.354825e-01	   +9.862200e+01
   -3.152152e-02	   +1.013364e+05	   +2.855333e+02	   +1.052699e+05	   +2.886990e+02	   -5.901350e+03	   +4.352477e-08	   +2.354823e-01	   +9.862187e+01
   -3.129129e-02	   +1.013364e+05	   +2.855333e+02	   +1.052699e+05	   +2.886990e+02	   -5.901350e+03	   +4.259037e-08	   +2.354821e-01	   +9.862174e+01
   -3.106106e-02	   +1.013364e+05	   +2.855333e+02	   +1.052699e+05	   +2.886990e+02	   -5.901350e+03	   +4.142204e-08	   +2.354819e-01	   +9.862162e+01
   -3.083083e-02	   +1.013364e+05	   +2.855333e+02	   +1.052698e+05	   +2.886990e+02	   -5.901350e+03	   +4.001978e-08	   +2.354816e-01	   +9.862149e+01
   -3.060060e-02	   +1.013363e+05	   +2.855334e+02	   +1.052698e+05	   +2.886990e+02	   -5.901349e+03	   +3.838359e-08	   +2.354814e-01	   +9.862136e+01
   -3.037037e-02	   +1.013363e+05	   +2.855334e+02	   +1.052698e+05	   +2.886990e+02	   -5.901349e+03	   +3.651346e-08	   +2.354812e-01	   +9.862122e+01
   -3.014014e-02	   +1.013363e+05	   +2.855334e+02	   +1.052698e+05	   +2.886990e+02	   -5.901349e+03	   +3.686977e-08	   +2.354812e-01	   +9.862120e+01
   -2.990991e-02	   +1.013363e+05	   +2.855333e+02	   +1.052698e+05	   +2.886990e+02	   -5.901349e+03	   +4.125436e-08	   +2.354816e-01	   +9.862137e+01
   -2.967968e-02	   +1.013364e+05	   +2.855333e+02	   +1.052699e+05	   +2.886990e+02	   -5.901350e+03	   +4.523668e-08	   +2.354819e-01	   +9.862155e+01
   -2.944945e-02	   +1.013364e+05	   +2.855333e+02	   +1.052699e+05	   +2.886990e+02	   -5.901350e+03	   +4.881674e-08	   +2.354823e-01	   +9.862172e+01
   -2.921922e-02	   +1.013364e+05	   +2.855333e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +5.199454e-08	   +2.354827e-01	   +9.862188e+01
   -2.898899e-02	   +1.013365e+05	   +2.855333e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +5.477008e-08	   +2.354831e-01	   +9.862205e+01
   -2.875876e-02	   +1.013365e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +5.714338e-08	   +2.354834e-01	   +9.862222e+01
   -2.852853e-02	   +1.013365e+05	   +2.855333e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +5.911444e-08	   +2.354838e-01	   +9.862238e+01
   -2.829830e-02	   +1.013366e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901350e+03	   +6.068328e-08	   +2.354842e-01	   +9.862254e+01
   -2.806807e-02	   +1.013366e+05	   +2.855333e+02	   +1.052702e+05	   +2.886990e+02	   -5.901350e+03	   +6.184989e-08	   +2.354845e-01	   +9.862271e+01
   -2.783784e-02	   +1.013366e+05	   +2.855333e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +6.261428e-08	   +2.354849e-01	   +9.862287e+01
   -2.760761e-02	   +1.013367e+05	   +2.855332e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +6.297647e-08	   +2.354852e-01	   +9.862302e+01
   -2.737738e-02	   +1.013367e+05	   +2.855332e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +6.293646e-08	   +2.354856e-01	   +9.862318e+01
   -2.714715e-02	   +1.013367e+05	   +2.855332e+02	   +1.052704e+05	   +2.886990e+02	   -5.901351e+03	   +6.249425e-08	   +2.354859e-01	   +9.862334e+01
   -2.691692e-02	   +1.013368e+05	   +2.855332e+02	   +1.052704e+05	   +2.886990e+02	   -5.901351e+03	   +6.164986e-08	   +2.354862e-01	   +9.862349e+01
   -2.668669e-02	   +1.013368e+05	   +2.855332e+02	   +1.052705e+05	   +2.886990e+02	   -5.901351e+03	   +6.040329e-08	   +2.354866e-01	   +9.862364e+01
   -2.645646e-02	   +1.013368e+05	   +2.855332e+02	   +1.052705e+05	   +2.886990e+02	   -5.901351e+03	   +5.875454e-08	   +2.354869e-01	   +9.862380e+01
   -2.622623e-02	   +1.013369e+05	   +2.855332e+02	   +1.052706e+05	   +2.886990e+02	   -5.901352e+03	   +5.670363e-08	   +2.354872e-01	   +9.862394e+01
   -2.599600e-02	   +1.013369e+05	   +2.855332e+02	   +1.052706e+05	   +2.886990e+02	   -5.901352e+03	   +5.425055e-08	   +2.354876e-01	   +9.862409e+01
   -2.576577e-02	   +1.013369e+05	   +2.855332e+02	   +1.052707e+05	   +2.886990e+02	   -5.901352e+03	   +5.139533e-08	   +2.354879e-01	   +9.862424e+01
   -2.553554e-02	   +1.013370e+05	   +2.855332e+02	   +1.052707e+05	   +2.886990e+02	   -5.901352e+03	   +4.981166e-08	   +2.354881e-01	   +9.862432e+01
   -2.530531e-02	   +1.013369e+05	   +2.855332e+02	   +1.052706e+05	   +2.886990e+02	   -5.901352e+03	   +5.583409e-08	   +2.354878e-01	   +9.862409e+01
   -2.507508e-02	   +1.013369e+05	   +2.855332e+02	   +1.052706e+05	   +2.886990e+02	   -5.901352e+03	   +6.122903e-08	   +2.354875e-01	   +9.862386e+01
   -2.484484e-02	   +1.013368e+05	   +2.855332e+02	   +1.052705e+05	   +2.886990e+02	   -5.901351e+03	   +6.599646e-08	   +2.354872e-01	   +9.862362e+01
   -2.461461e-02	   +1.013367e+05	   +2.855332e+02	   +1.052704e+05	   +2.886990e+02	   -5.901351e+03	   +7.013640e-08	   +2.354869e-01	   +9.862339e+01
   -2.438438e-02	   +1.013367e+05	   +2.855332e+02	   +1.052704e+05	   +2.886990e+02	   -5.901351e+03	   +7.364884e-08	   +2.354866e-01	   +9.862315e+01
   -2.415415e-02	   +1.013366e+05	   +2.855332e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +7.653377e-08	   +2.354863e-01	   +9.862290e+01
   -2.392392e-02	   +1.013366e+05	   +2.855332e+02	   +1.052702e+05	   +2.886990e+02	   -5.901351e+03	   +7.879121e-08	   +2.354860e-01	   +9.862266e+01
   -2.369369e-02	   +1.013365e+05	   +2.855332e+02	   +1.052702e+05	   +2.886990e+02	   -5.901350e+03	   +8.042113e-08	   +2.354856e-01	   +9.862241e+01
   -2.346346e-02	   +1.013365e+05	   +2.855332e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +8.142354e-08	   +2.354853e-01	   +9.862216e+01
   -2.323323e-02	   +1.013364e+05	   +2.855332e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +8.179844e-08	   +2.354850e-01	   +9.862191e+01
   -2.300300e-02	   +1.013363e+05	   +2.855332e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +8.154583e-08	   +2.354846e-01	   +9.862166e+01
   -2.277277e-02	   +1.013363e+05	   +2.855332e+02	   +1.052699e+05	   +2.886990e+02	   -5.901350e+03	   +8.066570e-08	   +2.354843e-01	   +9.862140e+01
   -2.254254e-02	   +1.013362e+05	   +2.855333e+02	   +1.052698e+05	   +2.886990e+02	   -5.901349e+03	   +7.915806e-08	   +2.354839e-01	   +9.862114e+01
   -2.231231e-02	   +1.013362e+05	   +2.855333e+02	   +1.052698e+05	   +2.886990e+02	   -5.901349e+03	   +7.702289e-08	   +2.354835e-01	   +9.862088e+01
   -2.208208e-02	   +1.013361e+05	   +2.855333e+02	   +1.052697e+05	   +2.886990e+02	   -5.901349e+03	   +7.426020e-08	   +2.354832e-01	   +9.862061e+01
   -2.185185e-02	   +1.013361e+05	   +2.855333e+02	   +1.052696e+05	   +2.886990e+02	   -5.901349e+03	   +7.086997e-08	   +2.354828e-01	   +9.862035e+01
   -2.162162e-02	   +1.013360e+05	   +2.855333e+02	   +1.052696e+05	   +2.886990e+02	   -5.901349e+03	   +6.685223e-08	   +2.354824e-01	   +9.862008e+01
   -2.139139e-02	   +1.013360e+05	   +2.855333e+02	   +1.052695e+05	   +2.886990e+02	   -5.901349e+03	   +6.220694e-08	   +2.354820e-01	   +9.861981e+01
   -2.116116e-02	   +1.013360e+05	   +2.855333e+02	   +1.052696e+05	   +2.886990e+02	   -5.901349e+03	   +6.968447e-08	   +2.354829e-01	   +9.862010e+01
   -2.093093e-02	   +1.013361e+05	   +2.855332e+02	   +1.052697e+05	   +2.886990e+02	   -5.901349e+03	   +7.721270e-08	   +2.354838e-01	   +9.862044e+01
   -2.070070e-02	   +1.013361e+05	   +2.855332e+02	   +1.052698e+05	   +2.886990e+02	   -5.901349e+03	   +8.375663e-08	   +2.354848e-01	   +9.862077e+01
   -2.047047e-02	   +1.013362e+05	   +2.855332e+02	   +1.052699e+05	   +2.886990e+02	   -5.901350e+03	   +8.931627e-08	   +2.354857e-01	   +9.862110e+01
   -2.024024e-02	   +1.013363e+05	   +2.855332e+02	   +1.052700e+05	   +2.886990e+02	   -5.901350e+03	   +9.389164e-08	   +2.354866e-01	   +9.862143e+01
   -2.001001e-02	   +1.013363e+05	   +2.855331e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +9.748277e-08	   +2.354875e-01	   +9.862175e+01
   -1.977978e-02	   +1.013364e+05	   +2.855331e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +1.000897e-07	   +2.354884e-01	   +9.862207e+01
   -1.954955e-02	   +1.013364e+05	   +2.855331e+02	   +1.052702e+05	   +2.886990e+02	   -5.901351e+03	   +1.017123e-07	   +2.354893e-01	   +9.862238e+01
