#axial coordinate,	p,	T,	p_t,	T_t,	ds,	alpha,	Mach,	flux
   -7.076923e-02	   +1.272611e+05	   +3.529775e+02	   +1.109912e+05	   +2.886976e+02	   -5.917177e+03	   -5.316484e-17	   +3.691644e-01	   +1.558231e+02
   -7.000000e-02	   +1.272612e+05	   +3.529776e+02	   +1.109912e+05	   +2.886976e+02	   -5.917177e+03	   +1.032328e-16	   +3.691645e-01	   +1.558231e+02
   -6.923077e-02	   +1.272612e+05	   +3.529776e+02	   +1.109912e+05	   +2.886976e+02	   -5.917177e+03	   +2.596316e-16	   +3.691646e-01	   +1.558232e+02
   -6.846154e-02	   +1.272612e+05	   +3.529776e+02	   +1.109912e+05	   +2.886976e+02	   -5.917177e+03	   +4.160314e-16	   +3.691647e-01	   +1.558232e+02
   -6.769231e-02	   +1.272612e+05	   +3.529776e+02	   +1.109912e+05	   +2.886976e+02	   -5.917177e+03	   +5.724300e-16	   +3.691647e-01	   +1.558233e+02
   -6.692308e-02	   +1.272613e+05	   +3.529777e+02	   +1.109913e+05	   +2.886976e+02	   -5.917178e+03	   +7.288283e-16	   +3.691648e-01	   +1.558233e+02
   -6.615385e-02	   +1.272613e+05	   +3.529777e+02	   +1.109913e+05	   +2.886976e+02	   -5.917178e+03	   +8.852267e-16	   +3.691649e-01	   +1.558234e+02
   -6.538462e-02	   +1.272613e+05	   +3.529777e+02	   +1.109913e+05	   +2.886976e+02	   -5.917178e+03	   +1.041625e-15	   +3.691650e-01	   +1.558234e+02
   -6.461538e-02	   +1.272613e+05	   +3.529778e+02	   +1.109913e+05	   +2.886976e+02	   -5.917178e+03	   +1.198023e-15	   +3.691651e-01	   +1.558235e+02
   -6.384615e-02	   +1.272614e+05	   +3.529778e+02	   +1.109913e+05	   +2.886976e+02	   -5.917178e+03	   +1.354421e-15	   +3.691652e-01	   +1.558235e+02
   -6.307692e-02	   +1.272614e+05	   +3.529778e+02	   +1.109913e+05	   +2.886976e+02	   -5.917178e+03	   +1.510819e-15	   +3.691652e-01	   +1.558236e+02
   -6.230769e-02	   +1.272614e+05	   +3.529779e+02	   +1.109913e+05	   +2.886976e+02	   -5.917178e+03	   +1.667217e-15	   +3.691653e-01	   +1.558236e+02
   -6.153846e-02	   +1.272614e+05	   +3.529779e+02	   +1.109914e+05	   +2.886976e+02	   -5.917178e+03	   +1.823615e-15	   +3.691654e-01	   +1.558237e+02
   -6.076923e-02	   +1.272615e+05	   +3.529779e+02	   +1.109914e+05	   +2.886976e+02	   -5.917178e+03	   +1.980012e-15	   +3.691655e-01	   +1.558237e+02
   -6.000000e-02	   +1.272615e+05	   +3.529780e+02	   +1.109914e+05	   +2.886976e+02	   -5.917178e+03	   +2.101619e-15	   +3.691655e-01	   +1.558238e+02
   -5.923077e-02	   +1.272614e+05	   +3.529779e+02	   +1.109914e+05	   +2.886976e+02	   -5.917178e+03	   +1.995645e-15	   +3.691654e-01	   +1.558237e+02
   -5.846154e-02	   +1.272614e+05	   +3.529778e+02	   +1.109913e+05	   +2.886976e+02	   -5.917178e+03	   +1.889667e-15	   +3.691653e-01	   +1.558236e+02
   -5.769231e-02	   +1.272614e+05	   +3.529778e+02	   +1.109913e+05	   +2.886976e+02	   -5.917178e+03	   +1.783692e-15	   +3.691651e-01	   +1.558235e+02
   -5.692308e-02	   +1.272613e+05	   +3.529777e+02	   +1.109913e+05	   +2.886976e+02	   -5.917178e+03	   +1.677715e-15	   +3.691650e-01	   +1.558234e+02
   -5.615385e-02	   +1.272613e+05	   +3.529777e+02	   +1.109913e+05	   +2.886976e+02	   -5.917178e+03	   +1.571740e-15	   +3.691648e-01	   +1.558233e+02
   -5.538462e-02	   +1.272612e+05	   +3.529776e+02	   +1.109912e+05	   +2.886976e+02	   -5.917177e+03	   +1.465763e-15	   +3.691647e-01	   +1.558232e+02
   -5.461538e-02	   +1.272612e+05	   +3.529776e+02	   +1.109912e+05	   +2.886976e+02	   -5.917177e+03	   +1.359788e-15	   +3.691645e-01	   +1.558231e+02
   -5.384615e-02	   +1.272611e+05	   +3.529775e+02	   +1.109912e+05	   +2.886976e+02	   -5.917177e+03	   +1.253811e-15	   +3.691644e-01	   +1.558231e+02
   -5.307692e-02	   +1.272611e+05	   +3.529774e+02	   +1.109912e+05	   +2.886976e+02	   -5.917177e+03	   +1.147834e-15	   +3.691643e-01	   +1.558230e+02
   -5.230769e-02	   +1.272611e+05	   +3.529774e+02	   +1.109911e+05	   +2.886976e+02	   -5.917177e+03	   +1.041857e-15	   +3.691641e-01	   +1.558229e+02
   -5.153846e-02	   +1.272610e+05	   +3.529773e+02	   +1.109911e+05	   +2.886976e+02	   -5.917177e+03	   +9.358806e-16	   +3.691640e-01	   +1.558228e+02
   -5.076923e-02	   +1.272610e+05	   +3.529773e+02	   +1.109911e+05	   +2.886976e+02	   -5.917177e+03	   +8.299036e-16	   +3.691638e-01	   +1.558227e+02
   -5.000000e-02	   +1.272609e+05	   +3.529772e+02	   +1.109911e+05	   +2.886976e+02	   -5.917177e+03	   +7.239266e-16	   +3.691637e-01	   +1.558226e+02
   -4.923077e-02	   +1.272609e+05	   +3.529772e+02	   +1.109910e+05	   +2.886976e+02	   -5.917177e+03	   +6.179494e-16	   +3.691636e-01	   +1.558225e+02
   -4.846154e-02	   +1.272608e+05	   +3.529771e+02	   +1.109910e+05	   +2.886976e+02	   -5.917177e+03	   +5.119720e-16	   +3.691634e-01	   +1.558225e+02
   -4.769231e-02	   +1.272608e+05	   +3.529771e+02	   +1.109910e+05	   +2.886976e+02	   -5.917177e+03	   +4.059947e-16	   +3.691633e-01	   +1.558224e+02
   -4.692308e-02	   +1.272608e+05	   +3.529770e+02	   +1.109910e+05	   +2.886976e+02	   -5.917177e+03	   +3.000171e-16	   +3.691631e-01	   +1.558223e+02
   -4.615385e-02	   +1.272607e+05	   +3.529770e+02	   +1.109910e+05	   +2.886976e+02	   -5.917177e+03	   +5.526893e-16	   +3.691631e-01	   +1.558223e+02
   -4.538462e-02	   +1.272608e+05	   +3.529771e+02	   +1.109910e+05	   +2.886976e+02	   -5.917177e+03	   +1.775735e-15	   +3.691633e-01	   +1.558224e+02
   -4.461538e-02	   +1.272609e+05	   +3.529772e+02	   +1.109910e+05	   +2.886976e+02	   -5.917177e+03	   +2.998779e-15	   +3.691636e-01	   +1.558225e+02
   -4.384615e-02	   +1.272610e+05	   +3.529773e+02	   +1.109911e+05	   +2.886976e+02	   -5.917177e+03	   +4.221821e-15	   +3.691638e-01	   +1.558227e+02
   -4.307692e-02	   +1.272610e+05	   +3.529774e+02	   +1.109911e+05	   +2.886976e+02	   -5.917177e+03	   +5.444861e-15	   +3.691641e-01	   +1.558228e+02
   -4.230769e-02	   +1.272611e+05	   +3.529774e+02	   +1.109912e+05	   +2.886976e+02	   -5.917177e+03	   +6.667897e-15	   +3.691643e-01	   +1.558230e+02
   -4.153846e-02	   +1.272612e+05	   +3.529775e+02	   +1.109912e+05	   +2.886976e+02	   -5.917177e+03	   +7.890932e-15	   +3.691646e-01	   +1.558231e+02
   -4.076923e-02	   +1.272612e+05	   +3.529776e+02	   +1.109913e+05	   +2.886976e+02	   -5.917178e+03	   +9.113965e-15	   +3.691648e-01	   +1.558233e+02
   -4.000000e-02	   +1.272613e+05	   +3.529777e+02	   +1.109913e+05	   +2.886976e+02	   -5.917178e+03	   +1.033700e-14	   +3.691651e-01	   +1.558234e+02
   -3.923077e-02	   +1.272614e+05	   +3.529778e+02	   +1.109913e+05	   +2.886976e+02	   -5.917178e+03	   +1.156002e-14	   +3.691653e-01	   +1.558236e+02
   -3.846154e-02	   +1.272615e+05	   +3.529779e+02	   +1.109914e+05	   +2.886976e+02	   -5.917178e+03	   +1.278305e-14	   +3.691656e-01	   +1.558237e+02
   -3.769231e-02	   +1.272615e+05	   +3.529780e+02	   +1.109914e+05	   +2.886976e+02	   -5.917178e+03	   +1.400607e-14	   +3.691658e-01	   +1.558239e+02
   -3.692308e-02	   +1.272616e+05	   +3.529781e+02	   +1.109915e+05	   +2.886976e+02	   -5.917178e+03	   +1.522909e-14	   +3.691661e-01	   +1.558240e+02
   -3.615385e-02	   +1.272617e+05	   +3.529782e+02	   +1.109915e+05	   +2.886976e+02	   -5.917178e+03	   +1.645211e-14	   +3.691663e-01	   +1.558242e+02
   -3.538462e-02	   +1.272617e+05	   +3.529782e+02	   +1.109915e+05	   +2.886976e+02	   -5.917178e+03	   +1.632095e-14	   +3.691664e-01	   +1.558242e+02
   -3.461538e-02	   +1.272616e+05	   +3.529781e+02	   +1.109914e+05	   +2.886976e+02	   -5.917178e+03	   +1.316580e-14	   +3.691660e-01	   +1.558239e+02
   -3.384615e-02	   +1.272614e+05	   +3.529779e+02	   +1.109914e+05	   +2.886976e+02	   -5.917178e+03	   +1.001063e-14	   +3.691656e-01	   +1.558237e+02
   -3.307692e-02	   +1.272613e+05	   +3.529777e+02	   +1.109913e+05	   +2.886976e+02	   -5.917178e+03	   +6.855452e-15	   +3.691652e-01	   +1.558234e+02
   -3.230769e-02	   +1.272612e+05	   +3.529776e+02	   +1.109912e+05	   +2.886976e+02	   -5.917177e+03	   +3.700265e-15	   +3.691648e-01	   +1.558232e+02
   -3.153846e-02	   +1.272611e+05	   +3.529774e+02	   +1.109912e+05	   +2.886976e+02	   -5.917177e+03	   +5.450683e-16	   +3.691644e-01	   +1.558230e+02
   -3.076923e-02	   +1.272610e+05	   +3.529773e+02	   +1.109911e+05	   +2.886976e+02	   -5.917177e+03	   -2.610138e-15	   +3.691640e-01	   +1.558227e+02
   -3.000000e-02	   +1.272608e+05	   +3.529771e+02	   +1.109910e+05	   +2.886976e+02	   -5.917177e+03	   -5.765355e-15	   +3.691636e-01	   +1.558225e+02
   -2.923077e-02	   +1.272607e+05	   +3.529770e+02	   +1.109910e+05	   +2.886976e+02	   -5.917177e+03	   -8.920581e-15	   +3.691632e-01	   +1.558222e+02
   -2.846154e-02	   +1.272606e+05	   +3.529768e+02	   +1.109909e+05	   +2.886976e+02	   -5.917177e+03	   -1.207582e-14	   +3.691628e-01	   +1.558220e+02
   -2.769231e-02	   +1.272605e+05	   +3.529766e+02	   +1.109908e+05	   +2.886976e+02	   -5.917176e+03	   -1.523106e-14	   +3.691624e-01	   +1.558217e+02
   -2.692308e-02	   +1.272605e+05	   +3.529767e+02	   +1.109908e+05	   +2.886976e+02	   -5.917176e+03	   -1.601035e-14	   +3.691625e-01	   +1.558218e+02
   -2.615385e-02	   +1.272607e+05	   +3.529769e+02	   +1.109909e+05	   +2.886976e+02	   -5.917177e+03	   -1.356655e-14	   +3.691632e-01	   +1.558222e+02
   -2.538462e-02	   +1.272609e+05	   +3.529771e+02	   +1.109910e+05	   +2.886976e+02	   -5.917177e+03	   -1.112275e-14	   +3.691639e-01	   +1.558226e+02
   -2.461538e-02	   +1.272611e+05	   +3.529774e+02	   +1.109912e+05	   +2.886976e+02	   -5.917177e+03	   -8.678976e-15	   +3.691646e-01	   +1.558230e+02
   -2.384615e-02	   +1.272612e+05	   +3.529776e+02	   +1.109913e+05	   +2.886976e+02	   -5.917178e+03	   -6.235207e-15	   +3.691653e-01	   +1.558234e+02
   -2.307692e-02	   +1.272614e+05	   +3.529779e+02	   +1.109914e+05	   +2.886976e+02	   -5.917178e+03	   -3.791453e-15	   +3.691660e-01	   +1.558238e+02
   -2.230769e-02	   +1.272616e+05	   +3.529781e+02	   +1.109915e+05	   +2.886976e+02	   -5.917178e+03	   -1.347710e-15	   +3.691666e-01	   +1.558242e+02
   -2.153846e-02	   +1.272618e+05	   +3.529784e+02	   +1.109916e+05	   +2.886976e+02	   -5.917178e+03	   +1.096019e-15	   +3.691673e-01	   +1.558246e+02
   -2.076923e-02	   +1.272620e+05	   +3.529786e+02	   +1.109917e+05	   +2.886976e+02	   -5.917179e+03	   +3.539736e-15	   +3.691680e-01	   +1.558250e+02
   -2.000000e-02	   +1.272617e+05	   +3.529782e+02	   +1.109916e+05	   +2.886976e+02	   -5.917178e+03	   +3.288017e-15	   +3.691671e-01	   +1.558244e+02
   -1.923077e-02	   +1.272614e+05	   +3.529778e+02	   +1.109914e+05	   +2.886976e+02	   -5.917178e+03	   +2.922923e-15	   +3.691660e-01	   +1.558237e+02
   -1.846154e-02	   +1.272611e+05	   +3.529774e+02	   +1.109912e+05	   +2.886976e+02	   -5.917177e+03	   +2.557822e-15	   +3.691650e-01	   +1.558231e+02
   -1.769231e-02	   +1.272608e+05	   +3.529770e+02	   +1.109910e+05	   +2.886976e+02	   -5.917177e+03	   +2.192718e-15	   +3.691640e-01	   +1.558224e+02
   -1.692308e-02	   +1.272604e+05	   +3.529766e+02	   +1.109908e+05	   +2.886976e+02	   -5.917176e+03	   +1.827610e-15	   +3.691629e-01	   +1.558218e+02
   -1.615385e-02	   +1.272601e+05	   +3.529762e+02	   +1.109906e+05	   +2.886976e+02	   -5.917176e+03	   +1.462500e-15	   +3.691619e-01	   +1.558211e+02
   -1.538462e-02	   +1.272601e+05	   +3.529762e+02	   +1.109906e+05	   +2.886976e+02	   -5.917176e+03	   +9.855403e-16	   +3.691620e-01	   +1.558211e+02
   -1.461538e-02	   +1.272606e+05	   +3.529768e+02	   +1.109909e+05	   +2.886976e+02	   -5.917177e+03	   +3.380927e-16	   +3.691638e-01	   +1.558222e+02
   -1.384615e-02	   +1.272611e+05	   +3.529774e+02	   +1.109912e+05	   +2.886976e+02	   -5.917177e+03	   -3.093228e-16	   +3.691656e-01	   +1.558232e+02
   -1.307692e-02	   +1.272616e+05	   +3.529781e+02	   +1.109915e+05	   +2.886976e+02	   -5.917178e+03	   -9.567401e-16	   +3.691674e-01	   +1.558243e+02
   -1.230769e-02	   +1.272621e+05	   +3.529787e+02	   +1.109918e+05	   +2.886976e+02	   -5.917179e+03	   -1.604149e-15	   +3.691692e-01	   +1.558253e+02
   -1.153846e-02	   +1.272622e+05	   +3.529788e+02	   +1.109919e+05	   +2.886976e+02	   -5.917179e+03	   -1.959425e-15	   +3.691695e-01	   +1.558255e+02
   -1.076923e-02	   +1.272614e+05	   +3.529778e+02	   +1.109914e+05	   +2.886976e+02	   -5.917178e+03	   -1.703708e-15	   +3.691668e-01	   +1.558238e+02
   -1.000000e-02	   +1.272605e+05	   +3.529767e+02	   +1.109909e+05	   +2.886976e+02	   -5.917177e+03	   -1.447985e-15	   +3.691642e-01	   +1.558221e+02
   -9.230769e-03	   +1.272597e+05	   +3.529756e+02	   +1.109904e+05	   +2.886976e+02	   -5.917175e+03	   -1.192257e-15	   +3.691615e-01	   +1.558205e+02
   -8.461538e-03	   +1.272598e+05	   +3.529757e+02	   +1.109905e+05	   +2.886976e+02	   -5.917176e+03	   -5.131929e-16	   +3.691618e-01	   +1.558206e+02
   -7.692308e-03	   +1.272611e+05	   +3.529773e+02	   +1.109912e+05	   +2.886976e+02	   -5.917177e+03	   +7.570711e-16	   +3.691663e-01	   +1.558232e+02
   -6.923077e-03	   +1.272623e+05	   +3.529790e+02	   +1.109920e+05	   +2.886976e+02	   -5.917179e+03	   +2.027304e-15	   +3.691708e-01	   +1.558259e+02
   -6.153846e-03	   +1.272622e+05	   +3.529788e+02	   +1.109919e+05	   +2.886976e+02	   -5.917179e+03	   +2.778020e-15	   +3.691706e-01	   +1.558257e+02
   -5.384615e-03	   +1.272601e+05	   +3.529761e+02	   +1.109907e+05	   +2.886976e+02	   -5.917176e+03	   +2.816376e-15	   +3.691637e-01	   +1.558215e+02
   -4.615385e-03	   +1.272588e+05	   +3.529744e+02	   +1.109900e+05	   +2.886976e+02	   -5.917174e+03	   +3.135158e-15	   +3.691594e-01	   +1.558187e+02
   -3.846154e-03	   +1.272620e+05	   +3.529785e+02	   +1.109919e+05	   +2.886976e+02	   -5.917179e+03	   +5.244028e-15	   +3.691705e-01	   +1.558254e+02
   -3.076923e-03	   +1.272619e+05	   +3.529784e+02	   +1.109918e+05	   +2.886976e+02	   -5.917179e+03	   +3.111313e-15	   +3.691703e-01	   +1.558251e+02
   -2.307692e-03	   +1.272579e+05	   +3.529732e+02	   +1.109895e+05	   +2.886976e+02	   -5.917173e+03	   -4.090935e-15	   +3.691572e-01	   +1.558171e+02
   -1.538462e-03	   +1.272637e+05	   +3.529807e+02	   +1.109929e+05	   +2.886976e+02	   -5.917182e+03	   +1.319291e-15	   +3.691771e-01	   +1.558290e+02
   -7.692308e-04	   +1.272637e+05	   +3.529807e+02	   +1.109929e+05	   +2.886976e+02	   -5.917182e+03	   +2.658563e-16	   +3.691774e-01	   +1.558291e+02
   +0.000000e+00	   +1.272439e+05	   +3.529539e+02	   +1.109829e+05	   +2.886976e+02	   -5.917156e+03	   +4.492362e-15	   +3.691476e-01	   +1.558042e+02
   +7.692308e-04	   +1.269605e+05	   +3.524930e+02	   +1.109778e+05	   +2.886975e+02	   -5.917167e+03	   +4.742132e-16	   +3.718113e-01	   +1.567536e+02
   +1.538462e-03	   +1.267804e+05	   +3.521981e+02	   +1.109774e+05	   +2.886975e+02	   -5.917182e+03	   -3.189656e-14	   +3.735635e-01	   +1.573799e+02
   +2.307692e-03	   +1.265519e+05	   +3.518313e+02	   +1.109637e+05	   +2.886975e+02	   -5.917165e+03	   -1.556040e-13	   +3.754893e-01	   +1.580499e+02
   +3.076923e-03	   +1.263165e+05	   +3.514444e+02	   +1.109644e+05	   +2.886975e+02	   -5.917188e+03	   -1.607725e-13	   +3.777926e-01	   +1.588681e+02
   +3.846154e-03	   +1.260808e+05	   +3.510606e+02	   +1.109585e+05	   +2.886974e+02	   -5.917194e+03	   -1.339730e-13	   +3.799505e-01	   +1.596279e+02
   +4.615385e-03	   +1.258421e+05	   +3.506785e+02	   +1.109402e+05	   +2.886974e+02	   -5.917165e+03	   -4.862904e-14	   +3.818591e-01	   +1.602769e+02
   +5.384615e-03	   +1.256254e+05	   +3.503279e+02	   +1.109297e+05	   +2.886974e+02	   -5.917157e+03	   -2.134442e-14	   +3.837226e-01	   +1.609211e+02
   +6.153846e-03	   +1.254438e+05	   +3.500276e+02	   +1.109320e+05	   +2.886974e+02	   -5.917181e+03	   -9.032740e-14	   +3.855217e-01	   +1.615571e+02
   +6.923077e-03	   +1.252586e+05	   +3.497220e+02	   +1.109328e+05	   +2.886973e+02	   -5.917201e+03	   -1.589156e-13	   +3.873221e-01	   +1.621947e+02
   +7.692308e-03	   +1.250271e+05	   +3.493474e+02	   +1.109196e+05	   +2.886973e+02	   -5.917187e+03	   -2.283494e-13	   +3.892548e-01	   +1.628485e+02
   +8.461538e-03	   +1.247973e+05	   +3.489757e+02	   +1.109064e+05	   +2.886973e+02	   -5.917173e+03	   -2.972279e-13	   +3.911721e-01	   +1.635024e+02
   +9.230769e-03	   +1.245966e+05	   +3.486487e+02	   +1.108983e+05	   +2.886973e+02	   -5.917170e+03	   -4.188866e-13	   +3.929167e-01	   +1.640998e+02
   +1.000000e-02	   +1.244204e+05	   +3.483594e+02	   +1.108945e+05	   +2.886972e+02	   -5.917178e+03	   -5.849803e-13	   +3.945155e-01	   +1.646492e+02
   +1.076923e-02	   +1.242453e+05	   +3.480720e+02	   +1.108907e+05	   +2.886972e+02	   -5.917185e+03	   -7.499693e-13	   +3.961037e-01	   +1.651986e+02
   +1.153846e-02	   +1.240785e+05	   +3.477995e+02	   +1.108841e+05	   +2.886972e+02	   -5.917184e+03	   -6.834132e-13	   +3.975488e-01	   +1.656884e+02
   +1.230769e-02	   +1.239151e+05	   +3.475331e+02	   +1.108765e+05	   +2.886972e+02	   -5.917180e+03	   -5.358755e-13	   +3.989388e-01	   +1.661571e+02
   +1.307692e-02	   +1.237527e+05	   +3.472682e+02	   +1.108690e+05	   +2.886972e+02	   -5.917175e+03	   -3.891679e-13	   +4.003209e-01	   +1.666259e+02
   +1.384615e-02	   +1.236205e+05	   +3.470520e+02	   +1.108637e+05	   +2.886971e+02	   -5.917174e+03	   -2.684113e-13	   +4.014600e-01	   +1.670103e+02
   +1.461538e-02	   +1.235002e+05	   +3.468548e+02	   +1.108592e+05	   +2.886971e+02	   -5.917175e+03	   -1.577847e-13	   +4.025042e-01	   +1.673624e+02
   +1.538462e-02	   +1.233803e+05	   +3.466583e+02	   +1.108548e+05	   +2.886971e+02	   -5.917175e+03	   -4.762276e-14	   +4.035440e-01	   +1.677146e+02
   +1.615385e-02	   +1.232708e+05	   +3.464786e+02	   +1.108511e+05	   +2.886971e+02	   -5.917177e+03	   -2.088026e-14	   +4.044997e-01	   +1.680374e+02
   +1.692308e-02	   +1.231706e+05	   +3.463137e+02	   +1.108480e+05	   +2.886971e+02	   -5.917179e+03	   -6.783780e-14	   +4.053813e-01	   +1.683341e+02
   +1.769231e-02	   +1.230707e+05	   +3.461494e+02	   +1.108450e+05	   +2.886971e+02	   -5.917181e+03	   -1.146300e-13	   +4.062597e-01	   +1.686309e+02
   +1.846154e-02	   +1.229756e+05	   +3.459931e+02	   +1.108418e+05	   +2.886971e+02	   -5.917183e+03	   -1.642807e-13	   +4.070896e-01	   +1.689111e+02
   +1.923077e-02	   +1.228992e+05	   +3.458680e+02	   +1.108380e+05	   +2.886971e+02	   -5.917181e+03	   -2.262770e-13	   +4.077294e-01	   +1.691231e+02
   +2.000000e-02	   +1.228229e+05	   +3.457432e+02	   +1.108342e+05	   +2.886970e+02	   -5.917178e+03	   -2.881180e-13	   +4.083675e-01	   +1.693351e+02
   +2.076923e-02	   +1.227468e+05	   +3.456188e+02	   +1.108304e+05	   +2.886970e+02	   -5.917176e+03	   -3.498045e-13	   +4.090040e-01	   +1.695471e+02
   +2.153846e-02	   +1.227013e+05	   +3.455440e+02	   +1.108287e+05	   +2.886970e+02	   -5.917176e+03	   -3.261310e-13	   +4.093955e-01	   +1.696779e+02
   +2.230769e-02	   +1.226656e+05	   +3.454850e+02	   +1.108276e+05	   +2.886970e+02	   -5.917177e+03	   -2.752788e-13	   +4.097088e-01	   +1.697829e+02
   +2.307692e-02	   +1.226298e+05	   +3.454262e+02	   +1.108266e+05	   +2.886970e+02	   -5.917178e+03	   -2.244894e-13	   +4.100217e-01	   +1.698879e+02
   +2.384615e-02	   +1.226031e+05	   +3.453820e+02	   +1.108257e+05	   +2.886970e+02	   -5.917179e+03	   -1.881921e-13	   +4.102556e-01	   +1.699664e+02
   +2.461538e-02	   +1.226016e+05	   +3.453797e+02	   +1.108255e+05	   +2.886970e+02	   -5.917178e+03	   -1.930911e-13	   +4.102653e-01	   +1.699694e+02
   +2.538462e-02	   +1.226001e+05	   +3.453774e+02	   +1.108253e+05	   +2.886970e+02	   -5.917178e+03	   -1.979898e-13	   +4.102749e-01	   +1.699723e+02
   +2.615385e-02	   +1.225986e+05	   +3.453751e+02	   +1.108251e+05	   +2.886970e+02	   -5.917177e+03	   -2.028884e-13	   +4.102845e-01	   +1.699753e+02
   +2.692308e-02	   +1.226263e+05	   +3.454207e+02	   +1.108259e+05	   +2.886970e+02	   -5.917177e+03	   -2.263423e-13	   +4.100422e-01	   +1.698939e+02
   +2.769231e-02	   +1.226643e+05	   +3.454832e+02	   +1.108272e+05	   +2.886970e+02	   -5.917176e+03	   -2.563331e-13	   +4.097111e-01	   +1.697830e+02
   +2.846154e-02	   +1.227023e+05	   +3.455458e+02	   +1.108284e+05	   +2.886970e+02	   -5.917175e+03	   -2.863632e-13	   +4.093797e-01	   +1.696721e+02
   +2.923077e-02	   +1.227487e+05	   +3.456221e+02	   +1.108301e+05	   +2.886970e+02	   -5.917175e+03	   -2.875625e-13	   +4.089800e-01	   +1.695384e+02
   +3.000000e-02	   +1.228213e+05	   +3.457410e+02	   +1.108335e+05	   +2.886971e+02	   -5.917176e+03	   -1.982574e-13	   +4.083668e-01	   +1.693338e+02
   +3.076923e-02	   +1.228941e+05	   +3.458603e+02	   +1.108368e+05	   +2.886971e+02	   -5.917178e+03	   -1.087361e-13	   +4.077522e-01	   +1.691291e+02
   +3.153846e-02	   +1.229671e+05	   +3.459798e+02	   +1.108402e+05	   +2.886971e+02	   -5.917179e+03	   -1.899790e-14	   +4.071360e-01	   +1.689245e+02
   +3.230769e-02	   +1.230630e+05	   +3.461377e+02	   +1.108431e+05	   +2.886971e+02	   -5.917177e+03	   -1.603336e-15	   +4.062919e-01	   +1.686388e+02
   +3.307692e-02	   +1.231648e+05	   +3.463053e+02	   +1.108458e+05	   +2.886971e+02	   -5.917173e+03	   -1.728338e-15	   +4.053900e-01	   +1.683337e+02
   +3.384615e-02	   +1.232670e+05	   +3.464736e+02	   +1.108486e+05	   +2.886971e+02	   -5.917170e+03	   -1.853789e-15	   +4.044847e-01	   +1.680285e+02
   +3.461538e-02	   +1.233801e+05	   +3.466587e+02	   +1.108536e+05	   +2.886971e+02	   -5.917172e+03	   -9.991860e-16	   +4.035211e-01	   +1.677050e+02
   +3.538462e-02	   +1.235057e+05	   +3.468629e+02	   +1.108611e+05	   +2.886971e+02	   -5.917180e+03	   +9.646202e-16	   +4.024914e-01	   +1.673610e+02
   +3.615385e-02	   +1.236319e+05	   +3.470680e+02	   +1.108686e+05	   +2.886971e+02	   -5.917187e+03	   +2.936536e-15	   +4.014575e-01	   +1.670170e+02
   +3.692308e-02	   +1.237641e+05	   +3.472841e+02	   +1.108744e+05	   +2.886972e+02	   -5.917190e+03	   +1.756357e-14	   +4.003273e-01	   +1.666362e+02
   +3.769231e-02	   +1.239118e+05	   +3.475282e+02	   +1.108756e+05	   +2.886972e+02	   -5.917177e+03	   +6.542331e-14	   +3.989502e-01	   +1.661597e+02
   +3.846154e-02	   +1.240603e+05	   +3.477736e+02	   +1.108768e+05	   +2.886972e+02	   -5.917165e+03	   +1.135584e-13	   +3.975652e-01	   +1.656831e+02
   +3.923077e-02	   +1.242216e+05	   +3.480384e+02	   +1.108809e+05	   +2.886972e+02	   -5.917160e+03	   +1.358322e-13	   +3.961205e-01	   +1.651898e+02
   +4.000000e-02	   +1.244176e+05	   +3.483554e+02	   +1.108935e+05	   +2.886972e+02	   -5.917175e+03	   +8.414508e-14	   +3.945204e-01	   +1.646494e+02
   +4.076923e-02	   +1.246149e+05	   +3.486745e+02	   +1.109061e+05	   +2.886973e+02	   -5.917190e+03	   +3.211754e-14	   +3.929098e-01	   +1.641089e+02
   +4.153846e-02	   +1.248115e+05	   +3.489955e+02	   +1.109128e+05	   +2.886973e+02	   -5.917189e+03	   +2.997329e-14	   +3.911742e-01	   +1.635126e+02
   +4.230769e-02	   +1.250073e+05	   +3.493189e+02	   +1.109125e+05	   +2.886973e+02	   -5.917169e+03	   +8.704843e-14	   +3.892904e-01	   +1.628507e+02
   +4.307692e-02	   +1.252047e+05	   +3.496450e+02	   +1.109122e+05	   +2.886973e+02	   -5.917148e+03	   +1.445894e-13	   +3.873912e-01	   +1.621888e+02
   +4.384615e-02	   +1.254337e+05	   +3.500131e+02	   +1.109281e+05	   +2.886973e+02	   -5.917171e+03	   +1.544281e-13	   +3.855330e-01	   +1.615551e+02
   +4.461538e-02	   +1.256677e+05	   +3.503884e+02	   +1.109458e+05	   +2.886974e+02	   -5.917198e+03	   +1.592767e-13	   +3.836663e-01	   +1.609244e+02
